i,birth,death,dim,cavity,death_nodes
379,1950,2100,1,Amino acid;Somatropin,
380,1950,2100,1,Immune system;Somatotropin,
381,1950,2100,1,Immune system;Somatropin,
382,1950,2100,1,Protein synthesis;Somatotropin,
383,1950,2100,1,Protein synthesis;Somatropin,
384,1950,2100,1,Nobel Prize in Chemistry;Aquaporin,
385,1950,2100,1,Neuron;Nerve growth factor,
386,1950,2100,1,Potential energy;Molecular dynamics,
387,1950,2100,1,Computational chemistry;Molecular dynamics,
388,1950,2100,1,Insulin-like growth factor I;Nerve,
389,1951,2100,1,Genetic engineering;International Union of Pure and Applied Chemistry,
390,1951,2100,1,Genetic engineering;Luminescent protein,
391,1951,1978,1,Amino acid;Prokaryote;Dna;Consensus sequence;Molecular biology,Tata box
392,1951,2026,1,Signal transduction;Dna;Computational biology;Biology,List of biology topics
393,1952,2025,1,Fungi;Protein;Molecular modelling;Prokaryote;Bacteria;Molecule;Biochemistry,Microfilament protein
394,1952,2100,1,Computational biology;Molecular modelling,
395,1952,2100,1,Quantum chemistry;Molecular modelling,
396,1952,2100,1,Molecular mechanics;Molecular modelling,
397,1953,2018,1,Insulin;Lipid;Fungi;Protein;Glucose;Glucagon;Acetyl CoA;Phospholipid,Polypeptide
398,1953,2026,1,Gene;Biology;Morphogenesis;Taxonomy (biology);Homeobox,List of biology topics
399,1953,2100,1,Morphogenesis;Inhibin,
400,1953,2100,1,Ethanol;Acetyl CoA,
401,1953,1954,1,Genetic code;Acetyl CoA;Valine;Lysine,Leucine
402,1953,1971,1,Acetyl CoA;Protein;Amino acid;Histone,Posttranslational modification
403,1953,2100,1,Adenovirus;Atomic mass unit,
404,1954,2100,1,Organ (anatomy);Morphogenetic field,
405,1954,2012,1,Genetics;Biology;Amino acid;Dna;Bacteria;Sequence motif,Promoter (biology)
406,1954,2100,1,Cell (biology);Morphogenetic field,
407,1954,2100,1,Enzyme;Src gene,
408,1954,2100,1,Hydrocarbon;Isoleucine,
409,1954,2100,1,Morphogenesis;Src gene,
410,1954,2100,1,Cancer;Platelet-derived growth factor receptor,
411,1954,2026,1,Structural motif;Eukaryote;Protein;Amino acid;Prokaryote;Bacteria;Alpha helix;Sequence motif,Structural domain
412,1954,2100,1,T cell;Src gene,
413,1954,2023,1,Serotonin;Cell membrane;Protein;Tryptophan,Monoamine
414,1954,2100,1,Tryptophan;Aromatic compound,
415,1954,2100,1,Tyrosine;Src gene,
416,1954,2100,1,Fc receptor;Src gene,
417,1956,2100,1,Biotechnology;Molecular engineering,
418,1957,2009,1,Cell nucleus;Recombinant interferon-gamma;Dna;Bacteria;Nucleotide;Life,Rna
419,1957,2100,1,Yeast;Recombinant interferon-gamma,
420,1957,2100,1,Ligand;Recombinant interferon-gamma,
421,1959,2006,1,Biochemistry;Lectin;Protein;Carbohydrate,Concanavalin A
422,1960,2026,1,Developmental biology;Stem cell;Biology;Cell (biology),List of biology topics
423,1960,2100,1,Carbohydrate;Glycolipid,
424,1960,2100,1,Nucleotide;Ras protein,
425,1960,2100,1,Nucleotide;Ras gene,
426,1960,2100,1,Organic compound;Ether,
427,1960,2100,1,Hydrolysis;Lysozyme,
428,1960,2100,1,Hydrolysis;Catalyst,
429,1960,2100,1,Hydrolysis;Rho factor,
430,1960,2100,1,Ammonia;Ether,
431,1960,2100,1,Signal transduction;Ras protein,
432,1960,2100,1,Signal transduction;Ras gene,
433,1960,2013,1,Cell (biology);Cytoskeletal protein;Chromosome;Bacteria;Cancer;Ras protein,Vesicle (biology)
434,1960,2013,1,Cell (biology);Cytoskeletal protein;Ras gene;Chromosome;Bacteria;Cancer,Vesicle (biology)
435,1960,2100,1,Glycine;Ether,
436,1960,2100,1,Asparagine;Ether,
437,1960,2100,1,Tyrosine;Receptor protein-tyrosine kinase,
438,1960,2100,1,Stem cell;Pharmaceutical,
439,1960,2100,1,Stem cell;Inhibin,
440,1960,2100,1,Atomic weight;International Union of Pure and Applied Chemistry,
441,1964,2100,1,Fitness (biology);Gene pool,
442,1966,2100,1,Alanine;C4 photosynthesis,
443,1966,2100,1,Phenotype;C4 photosynthesis,
444,1968,2026,1,Biology;Fungi;Gamete;Neutral theory of molecular evolution;Mutation,List of biology topics
445,1969,2010,1,Gene;Fusion oncogene protein;Oncogene protein;Philadelphia chromosome,Gene expression
446,1969,2010,1,Gene;Fusion oncogene protein;Philadelphia chromosome;Proto-oncogene proteins,Gene expression
447,1969,2010,1,Gene;Fusion oncogene protein;Philadelphia chromosome;Proto-oncogene proteins c-fos,Gene expression
448,1969,2010,1,Gene;Fusion oncogene protein;Philadelphia chromosome;Proto-oncogene proteins c-jun,Gene expression
449,1969,2100,1,Protein Data Bank;Ras protein,
450,1969,2100,1,Protein Data Bank;Phytohaemagglutinin,
451,1969,2100,1,Protein Data Bank;Ras gene,
452,1969,2009,1,Gene;Carbohydrate;Developmental biology;Fusion oncogene protein;Dna;Life;Stem cell,Rna
453,1969,2009,1,Gene;Carbohydrate;Developmental biology;Oncogene protein;Dna;Life;Stem cell,Rna
454,1969,2009,1,Gene;Carbohydrate;Developmental biology;Proto-oncogene proteins;Dna;Life;Stem cell,Rna
455,1969,2009,1,Gene;Carbohydrate;Proto-oncogene proteins c-fos;Developmental biology;Dna;Life;Stem cell,Rna
456,1969,2009,1,Gene;Carbohydrate;Developmental biology;Proto-oncogene proteins c-jun;Dna;Life;Stem cell,Rna
457,1969,2013,1,Protein;Rhodopsin;Transient receptor potential;Dna;Cell membrane;Plant protein,Receptor (biochemistry)
458,1970,2100,1,Metabolism;Mri,
459,1970,2100,1,Aequorin;Luminescent protein,
460,1970,2100,1,Phosphorus;Mri,
461,1970,2100,1,T cell;Ciclosporin,
462,1970,2100,1,Ubiquitin;Transient receptor potential,
463,1971,2100,1,Neurotransmitter;Second messenger system,
464,1971,2022,1,Hydrogen bond;Protein;Chemistry;Nucleophile;Posttranslational modification;Chemical reaction,Disulfide bond
465,1971,2100,1,Posttranslational modification;Erythropoietin,
466,1971,2100,1,Covalent bond;Protein dimer,
467,1971,2100,1,Signal transduction;Second messenger system,
468,1971,2100,1,Atomic mass unit;Heat shock protein,
469,1971,2100,1,Epinephrine;Second messenger system,
470,1971,2100,1,Second messenger system;Serotonin,
471,1971,2100,1,Protein dimer;Reverse transcriptase,
472,1971,2100,1,Ligand;Chelation,
473,1971,2100,1,Protein structure prediction;Biotechnology,
474,1971,2100,1,Chelation;Mri,
475,1971,2100,1,Second messenger;Intermembrane space,
476,1972,2100,1,Peptide;Cyclic peptide,
477,1972,2100,1,Competitive inhibition;Second messenger system,
478,1972,2004,1,Biochemistry;Serpin;Competitive inhibition;Protein,Enzyme inhibitor
479,1972,2025,1,Eukaryote;Signal transduction;Prokaryote;Dna;Calmodulin,Microfilament protein
480,1972,2100,1,Alpha adrenergic receptor;Sarcoplasmic reticulum,
481,1972,2100,1,Sarcoplasmic reticulum;Mitochondrion,
482,1972,2100,1,Sarcoplasmic reticulum;Second messenger,
483,1972,2100,1,Kinase;Calmodulin,
484,1972,2100,1,Second messenger;Neuropeptide Y receptor,
485,1972,2100,1,Neuropeptide Y;Neuropeptide Y receptor,
486,1973,2100,1,2-amino-5-phosphonovalerate;Isomer,
487,1973,2100,1,2-amino-5-phosphonovalerate;Glutamate,
488,1973,2100,1,Neuron;Dendritic cell,
489,1973,2100,1,Adenovirus;Dendritic cell,
490,1973,2019,1,Eukaryote;Protein;Signal peptide;Prokaryote;Endoplasmic reticulum;Peptide,Protein biosynthesis
491,1973,2100,1,Basic fibroblast growth factor;Fibroblast growth factor,
492,1973,2100,1,Fibroblast growth factor;Receptor protein-tyrosine kinase,
493,1974,2100,1,Protein;Protein precursor,
494,1975,2100,1,Peptide;Enkephalin,
495,1975,2100,1,Leucine;Enkephalin,
496,1975,2100,1,Ligand;Enkephalin,
497,1975,2100,1,Methionine;Enkephalin,
498,1976,2100,1,Nobel Prize in Chemistry;Polymerase chain reaction,
499,1976,2100,1,Polymerase chain reaction;Microtiter plate,
500,1978,2025,1,Exon;Gene;Fungi;Prokaryote;Axon;Bacteria;Molecule;Cell membrane;Biochemistry,Microfilament protein
501,1978,2100,1,Sequence homology;Stimulatory gs G-protein,
502,1978,2100,1,Dissociation constant;Tata box,
503,1978,2100,1,Pharmaceutical;Gonadorelin,
504,1978,2100,1,Chaperone (protein);Heat shock protein,
505,1979,2100,1,Immune system;Interleukin-3 receptor,
506,1979,2100,1,Bcr-abl fusion protein;Interleukin-3 receptor,
507,1979,2100,1,Systems biology;Human Genome Project,
508,1979,2100,1,Pharmaceutical;Human Genome Project,
509,1982,2100,1,Vaccine;Synthetic vaccine,
510,1982,2100,1,Vapor pressure;Boiling point,
511,1983,2100,1,Cytoskeleton;Neurofilament protein,
512,1983,2100,1,Protein folding;Talin protein,
513,1983,2100,1,Antibody;Neurofilament protein,
514,1983,2100,1,Phosphorylation;Neurofilament protein,
515,1983,2100,1,Lysine;Neurofilament protein,
516,1983,2100,1,Axon;Neurofilament protein,
517,1983,2100,1,Glutamic acid;Neurofilament protein,
518,1983,2100,1,Consensus sequence;Talin protein,
519,1984,2100,1,Sequence motif;Microsatellite (genetics),
520,1984,2100,1,Sequence motif;Nucleic acid repetitive sequence,
521,1984,2026,1,Microsatellite (genetics);Mendelian inheritance;Dna;Biology,List of biology topics
522,1984,2100,1,Mendelian inheritance;Nucleic acid repetitive sequence,
523,1985,2100,1,Signal transduction;Ribosomal protein S6 kinase,
524,1985,2100,1,Ligand;Ldl receptor,
525,1985,2024,1,Enzyme;Apolipoprotein;Ldl receptor;Plasma membrane,Lipoprotein
526,1985,2100,1,Exon;Ribosomal protein S6 kinase,
527,1986,2100,1,Cancer;Granzyme,
528,1987,2023,1,Neurotransmitter;Serotonin;Second messenger;Ssri,Serotonin receptor
529,1990,2013,1,Fungi;Oncogene;Cytoskeletal protein;Apoptosis;Chromosome;Bacteria;Cancer;Biochemistry,Vesicle (biology)
530,1990,1991,1,Eukaryote;Oncogene;Prokaryote;Acetyl CoA;Apoptosis;Chromosome;Cancer;Organelle,Mitosis
531,1990,2100,1,Apoptosis;Adenovirus,
532,1990,2025,1,Fungi;Signal transduction;Prokaryote;Apoptosis;Dna;Bacteria;Biochemistry;Second messenger system,Microfilament protein
533,1990,2011,1,Gene;Cell nucleus;Mitochondrion;Apoptosis;Cancer,Proto-oncogene proteins c-bcl-2
534,1990,2013,1,Fungi;Phospholipid bilayer;Prokaryote;Apoptosis;Bacteria;Biochemistry,Vesicle (biology)
535,1990,2100,1,Apoptosis;Bcr-abl fusion protein,
536,1990,2100,1,Apoptosis;Fluid mosaic model,
537,1990,2100,1,Apoptosis;Hela cell,
538,1990,2100,1,Apoptosis;Inhibin,
539,1990,2100,1,Apoptosis;Insulin-like growth factor I,
540,1990,2016,1,Immunoglobulin;Recombinant interferon-gamma;Apoptosis;Bacteria;Immune system,Helper T cell
541,1990,2026,1,Neurotransmitter;Biology;Ssri;Amino acid;Apoptosis;Dna;Biochemistry,List of biology topics
542,1991,2100,1,Mitosis;Phytohaemagglutinin,
543,1994,2100,1,Brca1;Formaldehyde,
544,1994,2100,1,Proteomics;Human Genome Project,
545,1995,2100,1,Abl gene;Philadelphia chromosome,
546,1995,2100,1,Water;Cas registry number,
547,1995,2100,1,Water;Dialysis,
548,1996,2100,1,Hydrophobe;Glycine,
549,1996,2023,1,Glycine;Hydrophobe;Amino acid;Phenylalanine;Tyrosine,Neurokinin1 receptor
550,1996,2100,1,Hydrophobe;Second messenger,
551,1996,2100,1,Hydrophobe;Tata box,
552,1996,2100,1,Hydrophobe;Phosphotyrosine,
553,1996,2100,1,Solution;Cell membrane transport,
554,1997,2100,1,Monosaccharide;Isomer,
555,1997,2014,1,Structural formula;Chemical element;Chemical compound;Molecule;Isomer,Chemical formula
556,1997,2100,1,Acetylcholine;Ester,
557,1997,2025,1,Hydrogen bond;Protein;Chemistry;Ubiquitin;Ester,List of basic biochemistry topics
558,1997,2100,1,Ester;Nitroglycerine,
559,1997,2100,1,Solution;Environmental chemistry,
560,1997,2100,1,Aliphatic compound;Proline,
561,1997,2100,1,Aliphatic compound;Arginine,
562,1997,2100,1,Mole (unit);Concentration,
563,1997,2100,1,Ligand;Environmental chemistry,
564,1997,2023,1,Glycine;Amino acid sequence;Amino acid;Hydrophobe;Phenylalanine;Hydrophobic,Neurokinin1 receptor
565,1997,2100,1,Hydrophobic;Talin protein,
566,1997,2100,1,Hydrophobic;Homeodomain protein,
567,1997,2100,1,Hydrophobic;Microtiter plate,
568,1997,2025,1,Hydrogen bond;Protein;Lipid bilayer;Plant protein;Hydrophobic,Bacterial outer membrane protein
569,1997,2100,1,Endergonic reaction;Concentration,
570,1997,2016,1,Environmental chemistry;Chemistry;Spectroscopy;Chemical element;Analytical chemistry;Chemical reaction,Chemistry basic topics
571,1997,2100,1,Concentration;Mri,
572,1997,2100,1,Concentration;Titration,
573,1998,2025,1,Polysaccharide;Hydrogen bond;Dna;Hydrophilic;Cellulose,List of basic biochemistry topics
574,1998,2100,1,Potential energy;Concentration gradient,
575,1998,2100,1,Hydrophilic;Concentration,
576,1998,2100,1,Fermentation (biochemistry);Le Chatelier's principle,
577,1998,2100,1,Vapor pressure;Partial pressure,
578,1998,2100,1,Concentration;Partial pressure,
579,1999,2100,1,Nitrogen;Vapour pressure,
580,1999,2100,1,Formaldehyde;Vapour pressure,
581,1999,2100,1,Boiling point;Vapour pressure,
582,1999,2100,1,Partial pressure;Vapour pressure,
583,2000,2100,1,Enthalpy;Ionization potential,
584,2001,2019,1,Fungi;Protein;Phosphorylation;Amino acid;Dna;Cyclin-dependent kinase,Serine
585,2001,2100,1,Lysine;Cyclin-dependent kinase,
586,2001,2021,1,Eukaryote;Mitosis;Cell (biology);Prokaryote;Phosphorylation;Bacteria;Cyclin-dependent kinase;Interphase;Life,Cell cycle protein
587,2001,2005,1,Enzyme;Cell (biology);Prokaryote;Dna;Cyclin-dependent kinase;Interphase;Life;Cyclin,Dna replication
588,2002,2021,1,Eukaryote;Organism;Enzyme;Metaphase;Prokaryote;Dna;Bacteria;Life;Cyclin,Cell cycle protein
589,2002,2021,1,Fungi;Mitosis;Cyclin B;Organism;Enzyme;Prokaryote;Dna;Bacteria;Life;Cyclin,Cell cycle protein
590,2003,2100,1,Structure;Mass spectrometer,
591,2003,2100,1,Alpha helix;Globin,
592,2003,2100,1,Cytoskeleton;Skeleton,
593,2003,2100,1,Oxygen;Globin,
594,2003,2026,1,Organism;Photobiology;Photosynthesis;Organelle,List of biology topics
595,2003,2100,1,Protein Data Bank;Biologist,
596,2003,2100,1,Embryo;Pregnancy proteins,
597,2003,2100,1,Embryo;Receptor protein-tyrosine kinase,
598,2003,2100,1,Medicine;Biologist,
599,2003,2100,1,Biosalinity;Halotolerance,
600,2004,2100,1,Carbon;Triose,
601,2004,2100,1,Glycolysis;Triose,
602,2004,2100,1,Cytosol;Potassium,
603,2004,2100,1,Cytosol;C4 photosynthesis,
604,2004,2100,1,Cellular respiration;Exergonic reaction,
605,2004,2100,1,Cellular respiration;Triose,
606,2004,2100,1,Enzyme inhibitor;Pesticide,
607,2004,2100,1,Substrate (biochemistry);Solvent,
608,2004,2022,1,Thioredoxin;Protein;Sulfur;Posttranslational modification;Methionine,Disulfide bond
609,2004,2022,1,Thioredoxin;Hydrogen bond;Protein;Chemistry;Atom;Redox,Disulfide bond
610,2004,2100,1,Lactic acid;Triose,
611,2004,2100,1,Cyclic electron flow;Exergonic reaction,
612,2004,2100,1,Exergonic reaction;Light reactions,
613,2005,2016,1,Chemistry;Chemical element;Chemical compound;Nobel Prize in Chemistry;Inorganic chemistry,Chemistry basic topics
614,2005,2100,1,Cytosol;Calcium-binding protein,
615,2005,2100,1,Proton;Bacteriorhodopsin,
616,2005,2100,1,Covalent bond;Glycoprotein,
617,2005,2100,1,Aequorin;Calcium-binding protein,
618,2005,2100,1,Calcium-binding protein;Calcium signaling,
619,2005,2100,1,Alpha-beta T-cell antigen receptor;Genetic recombination,
620,2005,2100,1,Genetic recombination;T-cell antigen receptors,
621,2005,2100,1,Enzyme inhibitor;Cyclin E,
622,2005,2100,1,Glycoprotein;Granulocyte colony-stimulating factor,
623,2005,2100,1,Glycoprotein;Thyrotropin,
624,2005,2100,1,Stem cell;Protein P16,
625,2005,2100,1,Crystal structure;Inorganic chemistry,
626,2005,2019,1,Cyclin E;Cyclin-dependent kinase;Phosphorylation;Cyclin,Protein P34cdc2
627,2005,2100,1,Cyclin-dependent kinase;Protein P16,
628,2006,2100,1,Biology;Radioisotope,
629,2006,2100,1,Dna replication;Radioisotope,
630,2006,2100,1,Peptide bond;Peptide elongation factor tu,
631,2006,2100,1,Cell (biology);Selectin,
632,2006,2100,1,Phospholipid;Factor VIII,
633,2006,2100,1,Major histocompatibility complex;Amino acid sequence homology,
634,2006,2023,1,Eukaryote;Ribosome;Fungi;Peptide elongation factor tu;Amino acid;Bacteria,N-formylmethionine
635,2006,2100,1,T cell;Cytotoxic T cell,
636,2006,2020,1,Protein;Platelet-derived growth factor;Cell (biology);Organelle;Protein dimer,Transmembrane receptor
637,2006,2023,1,Eukaryote;Peptide elongation factor tu;Amino acid;Bacteria;Methionine,N-formylmethionine
638,2006,2100,1,Amino acid sequence homology;Molecular evolution,
639,2006,2100,1,Amino acid sequence homology;Globin,
640,2006,2100,1,Hemoglobin;Hemopexin,
641,2006,2100,1,Oxytocin;Sexual reproduction,
642,2006,2016,1,Immunoglobulin;Antibody;Protein;Glycoprotein;Recombinant interferon-gamma;T cell;Bacteria;Immune system;Cytotoxic T cell,Helper T cell
643,2006,2100,1,Glycoprotein;Granulocyte-macrophage colony-stimulating factor,
644,2006,2100,1,Glycoprotein;Hemopexin,
645,2006,2100,1,Glycoprotein;Vitronectin,
646,2006,2100,1,Glycoprotein;Selectin,
647,2006,2020,1,Protein;Platelet-derived growth factor;Glycoprotein;Cell (biology);Organelle,Transmembrane receptor
648,2006,2100,1,Bacteriorhodopsin;Photoreceptor protein,
649,2006,2100,1,Rhodopsin;Photoreceptor protein,
650,2006,2100,1,Pharmaceutical;Factor VIII,
651,2006,2100,1,Lectin;Selectin,
652,2006,2100,1,Factor VIII;Recombinant protein,
653,2006,2100,1,Platelet-derived growth factor receptor;Platelet-derived growth factor,
654,2006,2100,1,Vitronectin;Serpin,
655,2007,2100,1,Nucleic acid;Cycloleucine,
656,2007,2100,1,Apoptosis;Cycloleucine,
657,2007,2100,1,Ph;Secretin,
658,2007,2100,1,Alcohol;Immune cell,
659,2007,2100,1,Mri;Secretin,
660,2007,2100,1,Colony stimulating factor 1 receptor;Macrophage colony-stimulating factor,
661,2007,2100,1,Vitronectin;Somatomedin,
662,2007,2100,1,Somatostatin;Somatomedin,
663,2009,2026,1,Eukaryote;Enzyme;Activation energy;Dna;Rna,Peptide initiation factor
664,2010,2025,1,Fungi;Protein;Biopolymer;Prokaryote;Bacteria;Microfilament,Microfilament protein
665,2010,2022,1,Dna;Glutamate;Protein;Adenosine monophosphate,Krebs cycle
666,2010,2100,1,Gene expression;Housekeeping gene,
667,2010,2100,1,Genome;Hela cell,
668,2010,2100,1,Tyrosine;Nuclear localization signal,
669,2011,2100,1,Dna sequence;Sequence (biology),
670,2011,2100,1,Actin;Adenosine diphosphate,
671,2011,2100,1,Actin;Hela cell,
672,2011,2100,1,Biopolymer;Sequencing,
673,2011,2100,1,Posttranslational modification;Epigenetics,
674,2011,2100,1,Covalent bond;Sequence (biology),
675,2011,2100,1,Dendritic cell;Proto-oncogene proteins c-bcl-2,
676,2011,2100,1,Alpha-beta T-cell antigen receptor;Transcription factor,
677,2011,2022,1,Gene;Protein;Fibronectin;Protein dimer;Gene expression,Extracellular matrix protein
678,2011,2026,1,Gene;Homology (biology);Biology;Rflp,List of biology topics
679,2011,2012,1,Dna;Gene;Recombinant interferon-gamma;Transcription factor,Promoter (biology)
680,2011,2100,1,Transcription factor;T-cell antigen receptors,
681,2011,2100,1,Phenol;Isotopic tracer,
682,2011,2100,1,Phenol;Radioisotopic labelling,
683,2011,2022,1,Gene;Protein;Fibronectin;Collagen;Gene expression,Extracellular matrix protein
684,2011,2022,1,Gene;Protein;Glycoprotein;Fibronectin;Gene expression,Extracellular matrix protein
685,2011,2026,1,Biochemistry;Genetics;Biology;Sequencing,List of biology topics
686,2011,2100,1,Immunology;Retroviridae protein,
687,2011,2100,1,Genetic carrier;Rflp,
688,2011,2100,1,Chemist;Pharmacist,
689,2011,2100,1,Sequence (biology);Myelin basic protein,
690,2011,2100,1,Hela cell;Sequencing,
691,2011,2100,1,Sequencing;Myelin basic protein,
692,2011,2100,1,Infrared spectroscopy;Isotopic tracer,
693,2011,2100,1,Infrared spectroscopy;Radioisotopic labelling,
694,2012,2100,1,Molecular biology;Tubulin,
695,2012,2025,1,Fungi;Protein;Spectrin;Prokaryote;Apoptosis;Bacteria;Biochemistry,Microfilament protein
696,2012,2100,1,G protein-coupled receptor;Adrenergic receptor,
697,2012,2100,1,G protein-coupled receptor;Lactic acid,
698,2012,2100,1,Transcription factor;Androgen receptor,
699,2012,2100,1,Transcription factor;Immediate-early protein,
700,2012,2100,1,Biophysics;Kinesin,
701,2012,2100,1,Androgen receptor;Phenotype,
702,2012,2100,1,Crystal structure;Crystallography,
703,2012,2100,1,Double helix;Crystallography,
704,2012,2100,1,Centromere;Karyotype,
705,2012,2100,1,Crystallography;Ion channel gating,
706,2012,2100,1,Retrovirus;Immediate-early protein,
707,2013,2100,1,Ionic bond;Enthalpy,
708,2013,2100,1,Protein;Cyclic AMP receptor protein,
709,2013,2100,1,Vesicle (biology);Ubiquitin,
710,2013,2100,1,Ampa receptor;Potassium,
711,2013,2100,1,Signal transduction;Angiotensin receptor,
712,2013,2100,1,Neuron;Angiotensin receptor,
713,2013,2100,1,Receptor (biochemistry);Epidermal growth factor receptor,
714,2013,2100,1,Receptor (biochemistry);Somatotropin,
715,2013,2100,1,Receptor (biochemistry);Somatropin,
716,2013,2100,1,Ubiquitin;Transport vesicle,
717,2013,2100,1,Angiotensin;Angiotensin receptor,
718,2013,2100,1,Angiotensin receptor;Oxytocin,
719,2013,2100,1,Atrial natriuretic factor receptor;Nitroglycerine,
720,2013,2100,1,Diffusion;Gene regulatory network,
721,2013,2100,1,Vasoactive intestinal peptide;Vasoactive intestinal peptide receptor,
722,2014,2100,1,Van der Waals force;Atomic orbital,
723,2014,2100,1,Van der Waals force;Plasma membrane,
724,2014,2100,1,Metabolism;Glucocorticoid receptor,
725,2014,2100,1,Immune system;Calcitonin gene-related peptide receptor,
726,2014,2100,1,Immune system;Glucocorticoid receptor,
727,2014,2026,1,Cooperativity;Lipid;Biology;Dna;Phospholipid,List of biology topics
728,2014,2100,1,Vesicle (biology);Transport protein,
729,2014,2100,1,Vesicle (biology);Dynorphin,
730,2014,2025,1,Fungi;Morphogenesis;Developmental biology;Bacteria;Toxin;Gene expression,Microfilament protein
731,2014,2100,1,Morphogenesis;Embryonal development,
732,2014,2100,1,Competitive inhibition;Receptor antagonist,
733,2014,2020,1,Eukaryote;Pharmacology;Protein;Ampa receptor;Receptor (biochemistry);Phosphorylation;Receptor antagonist;Organelle;Glutamate,Transmembrane receptor
734,2014,2100,1,Ampa receptor;Glutamate receptor,
735,2014,2021,1,Chemical formula;Chemical compound;Formaldehyde;Organic compound,Organic nomenclature
736,2014,2021,1,Chemical formula;Chemical compound;Phenol;Organic compound,Organic nomenclature
737,2014,2100,1,Apoptosis;Purinergic receptor,
738,2014,2100,1,Active site;Receptor antagonist,
739,2014,2100,1,Plasma membrane;Purinergic receptor,
740,2014,2025,1,Protein;Plasma membrane;Active transport;Prokaryote;Cell membrane;Transport protein;Phospholipid,Facilitated diffusion
741,2014,2100,1,Receptor (biochemistry);Glucocorticoid receptor,
742,2014,2100,1,Agonist;Alpha adrenergic receptor,
743,2014,2100,1,Agonist;Lactic acid,
744,2014,2100,1,Receptor antagonist;Stimulatory gs G-protein,
745,2014,2020,1,Receptor (biochemistry);Fibroblast growth factor;Protein;Fibroblast growth factor receptor,Transmembrane receptor
746,2014,2100,1,Calcitonin gene-related peptide;Calcitonin gene-related peptide receptor,
747,2014,2100,1,Passive transport;Filtration,
748,2014,2100,1,Mri;Embryonal development,
749,2014,2100,1,Cytokine receptor;Prolactin,
750,2014,2100,1,Granulocyte-macrophage colony-stimulating factor;Granulocyte-macrophage colony-stimulating factor receptor,
751,2014,2100,1,Prostaglandin receptor;Thromboxane receptor,
752,2014,2100,1,Somatomedin;Somatomedin receptor,
753,2015,2100,1,Gene;Somatotropin receptor,
754,2015,2100,1,Enzyme;Steroid 21-monooxygenase,
755,2015,2100,1,Lipid;Steroid 21-monooxygenase,
756,2015,2100,1,Cell membrane;Immunologic receptor,
757,2015,2100,1,Nitrogen;Uric acid,
758,2015,2100,1,Ethanol;N-methylaspartate,
759,2015,2100,1,Chemical formula;Uric acid,
760,2015,2022,1,Neurotransmitter;Fungi;Protein;Neuropeptide;Amino acid;Peptide,Substance P
761,2015,2100,1,Apoptosis;Erythropoietin receptor,
762,2015,2100,1,Ph;Soluble,
763,2015,2100,1,Mutation;Steroid 21-monooxygenase,
764,2015,2100,1,Axon;Neurotransmitter receptor,
765,2015,2026,1,Biology;Cell (biology);Dna;Prion;Neuron,List of biology topics
766,2015,2100,1,Neuron;Nerve growth factor receptor,
767,2015,2100,1,Potassium;Muscarinic receptor,
768,2015,2100,1,Purine;Uric acid,
769,2015,2100,1,Genome;Neuropeptide,
770,2015,2100,1,Major histocompatibility complex;Steroid 21-monooxygenase,
771,2015,2100,1,Dendritic cell;Interleukin-3,
772,2015,2100,1,Epinephrine;Muscarinic receptor,
773,2015,2100,1,Receptor (biochemistry);Immunologic receptor,
774,2015,2100,1,Agonist;Aryl hydrocarbon receptor,
775,2015,2100,1,Receptor antagonist;Dopamine receptor,
776,2015,2100,1,Receptor antagonist;Somatotropin receptor,
777,2015,2100,1,Receptor antagonist;Transforming growth factor beta receptor,
778,2015,2100,1,Yeast;Steroid 21-monooxygenase,
779,2015,2100,1,T cell;Neuronal cell adhesion molecule,
780,2015,2100,1,Beta sheet;Steroid 21-monooxygenase,
781,2015,2100,1,Neuropeptide;Oxytocin,
782,2015,2100,1,Neuropeptide;Somatostatin,
783,2015,2100,1,Ligand;Chemokine receptor,
784,2015,2100,1,Ligand;Muscarinic receptor,
785,2015,2100,1,Ligand;Neurotransmitter receptor,
786,2015,2100,1,Ligand;Transforming growth factor beta receptor,
787,2015,2100,1,Proline;Somatotropin receptor,
788,2015,2100,1,Ion channel;Venom (poison),
789,2015,2100,1,Physical chemistry;Intermolecular force,
790,2015,2100,1,Aryl hydrocarbon receptor;Stem cell,
791,2015,2100,1,Stem cell;Interleukin-3,
792,2015,2100,1,Exon;Steroid 21-monooxygenase,
793,2015,2100,1,Atrial natriuretic factor receptor;Soluble,
794,2015,2100,1,Soluble;Entropy,
795,2015,2100,1,Soluble;Electronegativity,
796,2015,2100,1,Soluble;Filtration,
797,2015,2100,1,Soluble;Somatotropin,
798,2015,2100,1,Soluble;Somatropin,
799,2015,2100,1,Chemical equilibrium;Heat of vaporization,
800,2015,2100,1,Entropy;Heat of vaporization,
801,2015,2100,1,Vapor pressure;Intermolecular force,
802,2015,2100,1,Boiling point;Heat of vaporization,
803,2015,2100,1,Intermolecular force;Molecular mechanics,
804,2015,2100,1,Cytokine receptor;Chemokine receptor,
805,2015,2100,1,Cytokine receptor;Erythropoietin receptor,
806,2015,2100,1,Chemokine receptor;Virus (biology),
807,2015,2100,1,Erythropoietin;Erythropoietin receptor,
808,2015,2100,1,Erythropoietin;Interleukin-3,
809,2015,2100,1,Fibroblast growth factor receptor;Neuronal cell adhesion molecule,
810,2015,2100,1,Granulocyte-macrophage colony-stimulating factor receptor;Interleukin-3,
