i,birth,death,dim,nodes
456,1910,2100,1,Intermodulation distortion;Electronic filter
457,1910,2100,1,Electronic filter;Composite image filter
458,1910,2019,1,Lumped element model;Inductor;Electronic filter;Electrical network
459,1910,2100,1,Electronic filter;Electrolytic capacitor
460,1910,2100,1,Electronic filter;Television reception
461,1910,2100,1,Heat sink;Magnetron
462,1911,2100,1,Electric current;Superconductivity
463,1911,2100,1,Superconductivity;Rlc circuit
464,1912,2100,1,Transmitter;Armstrong (tickler) oscillator
465,1912,2100,1,Feedback;Armstrong (tickler) oscillator
466,1912,2100,1,Demodulation;Armstrong (tickler) oscillator
467,1912,2100,1,Regenerative circuit;Citizens' band radio
468,1915,2100,1,Feedback;Hartley oscillator
469,1915,2100,1,Capacitor;Hartley oscillator
470,1918,2100,1,Multivibrator;Flip-flop (electronics)
471,1918,2100,1,Flip-flop (electronics);Astable
472,1918,2100,1,Feedback;Colpitts oscillator
473,1918,2100,1,Capacitor;Colpitts oscillator
474,1919,2100,1,Rca;Light-emitting diode
475,1919,2100,1,Datasheet;Hardware register
476,1920,2100,1,Vacuum tube;Resistor color code
477,1920,2100,1,Diode;Electronic color code
478,1920,2100,1,Transformer;Resistor color code
479,1920,2100,1,Resistor;Very-large-scale integration
480,1920,2100,1,Resistor;Electronic color code
481,1920,2100,1,Resistor;Resistor color code
482,1920,2100,1,Transmitter;Microwave oven
483,1920,1960,1,Semiconductor;Computer;Central processing unit;Electronics;Very-large-scale integration
484,1920,2100,1,Power (physics);Resistor color code
485,1920,2100,1,Amplitude modulation;Radio range
486,1920,2100,1,Morse code;Radio range
487,1920,2100,1,Low frequency;Radio range
488,1920,2100,1,Very high frequency;Radio range
489,1920,2100,1,Multiplexing;M-derived filter
490,1920,2100,1,Piezoelectricity;Ferroelectric effect
491,1920,1960,1,Very-large-scale integration;Semiconductor;Photolithography;Doping (Semiconductors)
492,1920,2100,1,Rfid;Ferroelectric effect
493,1920,2100,1,Microwave oven;Dipole
494,1920,2100,1,Ferroelectric effect;Pyroelectricity
495,1921,2100,1,Tantalum;Transition metal
496,1924,1986,1,Communications system engineering;Decibel;Transmitter;Electronics;Radio frequency;Intermodulation distortion;Telecommunication
497,1924,2020,1,Receiver (radio);Decibel;Antenna (electronics);Electronics;Electronic amplifier
498,1924,2100,1,Decibel;Stopband
499,1924,2100,1,Decibel;Volt
500,1924,2100,1,Decibel;Ieee 802.11
501,1924,2100,1,Decibel;Citizens' band radio
502,1924,1925,1,Antenna (electronics);Yagi antenna;Directional antenna;Decibel
503,1924,2100,1,Decibel;Crystal filter
504,1924,1926,1,Antenna (electronics);Isotropic antenna;Decibel;Polarization (waves)
505,1924,2100,1,Decibel;Frequency modulation synthesis
506,1924,1926,1,Decibel;Antenna (electronics);Horn (telecommunications);Parabolic antenna;Directional antenna;Dipole antenna
507,1924,2100,1,Decibel;Image rejection ratio
508,1925,2100,1,Main lobe;Power (physics)
509,1925,2100,1,Main lobe;Microphone
510,1925,2100,1,Main lobe;Direct broadcast satellite
511,1925,2100,1,Radiation pattern;Laser
512,1925,2100,1,Radiation pattern;Radio range
513,1925,2100,1,Directive gain;Phase (waves)
514,1925,2100,1,Directive gain;Electromagnetism
515,1925,2100,1,Power (physics);Insertion loss
516,1925,2100,1,Power (physics);Net gain (telecommunications)
517,1925,2100,1,Power (physics);Signal-to-crosstalk ratio
518,1925,2100,1,Low frequency;Attenuation
519,1925,2100,1,Electrical network;Signal-to-crosstalk ratio
520,1925,2100,1,Dynamic range;Compact audio cassette
521,1925,2100,1,Transmission line;Insertion loss
522,1925,2100,1,Transmission (telecommunications);Net gain (telecommunications)
523,1925,2100,1,Copper;Field effect transistor
524,1925,2100,1,Attenuation;Flux
525,1925,2100,1,Superconductivity;Uncertainty principle
526,1925,2100,1,Multiplexing;Field effect transistor
527,1925,2100,1,Conditioning equipment;Insertion loss
528,1925,2100,1,Continuous Fourier transform;Uncertainty principle
529,1926,2100,1,Main lobe;Null (radio)
530,1926,2100,1,Absolute gain (physics);Impedance matching
531,1926,2100,1,Antenna aperture;Beam divergence
532,1926,2100,1,Antenna aperture;Thermal noise
533,1926,2100,1,Antenna gain;Fm radio
534,1926,2100,1,Power (physics);Insertion gain
535,1926,2100,1,Radio frequency;Skew (antenna)
536,1926,2100,1,Frequency;Norton's theorem
537,1926,2100,1,Series and parallel circuits;Thermal noise
538,1926,2100,1,Ieee 802.11;Thermal noise
539,1926,1966,1,Planck's constant;Receiver (radio);Frequency;Transmitter;Ultra high frequency;Thermal noise;Ntsc;Radio frequency;Modulation;Ieee 802.11
540,1926,2100,1,Thermal noise;Shot noise
541,1926,2100,1,Four-wire terminating set;Return loss
542,1927,2100,1,Resistor;Varistor
543,1927,2100,1,Main lobe;Effective radiated power
544,1927,2100,1,Radiation pattern;Antenna boresight
545,1927,2100,1,Antenna gain;Front-to-back ratio
546,1927,2100,1,Directional antenna;Interference (communication)
547,1927,1966,1,Transmitter;Electronics;Interference (communication);Radio frequency;Intermodulation distortion
548,1927,2100,1,Interference (communication);Rfid
549,1927,2100,1,Interference (communication);Thermal noise
550,1927,2100,1,Aliasing;Sidelobe
551,1927,2100,1,Electric current;Front-to-back ratio
552,1927,1960,1,Broadcasting;Effective radiated power;Amateur radio;Radio frequency;Telecommunication
553,1927,2100,1,Shortwave;Reflective array antenna
554,1927,2100,1,Current (electricity);Analysis of resistive circuits
555,1927,2100,1,Analysis of resistive circuits;Superposition theorem
556,1927,2100,1,Analysis of resistive circuits;Transmission line
557,1927,2100,1,Analysis of resistive circuits;Electrical element
558,1927,2100,1,Analysis of resistive circuits;Electronic filter
559,1927,2100,1,Analysis of resistive circuits;Ohm's law
560,1927,2100,1,Antenna height above average terrain;Effective radiated power
561,1927,2100,1,Noise power;Noise figure
562,1927,2100,1,Thermal noise;Noise figure
563,1928,2100,1,Radiation pattern;Image antenna
564,1928,2100,1,Antenna gain;Aperture-to-medium coupling loss
565,1928,2100,1,Interference (communication);Blanketing
566,1928,2012,1,Decibel;Electronics;Signal processing;Aliasing;Distortion;Intermodulation distortion
567,1928,2100,1,Electrical network;Common-mode interference
568,1928,2100,1,Dynamic range;Blanketing
569,1928,2100,1,Ground (electricity);Common-mode interference
570,1928,2100,1,Electrical efficiency;Reference antenna
571,1928,2100,1,Aperture (antenna);Aperture-to-medium coupling loss
572,1928,2100,1,Aperture (antenna);Beam diameter
573,1928,2100,1,Aperture-to-medium coupling loss;Microwave
574,1928,2100,1,Beamwidth;Beam diameter
575,1928,2100,1,Biconical antenna;Reference antenna
576,1928,2100,1,Coherence (physics);Common-mode interference
577,1928,2100,1,Corner reflector;Image antenna
578,1929,2100,1,Power (physics);Distortion-limited operation
579,1929,2100,1,Distortion;Phase distortion
580,1929,2100,1,Distortion;Distortion-limited operation
581,1929,2100,1,Distortion;Mu-law algorithm
582,1929,2100,1,Distortion;Overmodulation
583,1929,2100,1,Electromagnetic induction;Billboard antenna
584,1929,2100,1,Shortwave;Billboard antenna
585,1929,2100,1,Amplitude distortion;Intermodulation distortion
586,1929,2100,1,Phase (waves);Phase distortion
587,1929,2100,1,Electrical network;Phase distortion
588,1929,2100,1,Dynamic range;Mu-law algorithm
589,1929,2100,1,Beamwidth;Fan-beam antenna
590,1929,2100,1,Clipping (signal processing);Overshoot (signal)
591,1929,2100,1,Mu-law algorithm;Signal compression (disambiguation)
592,1930,2100,1,Printed circuit board;Point-to-point construction
593,1930,2100,1,Flip-flop (electronics);Random access memory
594,1930,1960,1,Computer;Central processing unit;Electronics;Transistor;Random access memory
595,1930,2100,1,Access time;Random access memory
596,1930,2100,1,Hertz;Stopband
597,1930,2100,1,Hertz;Citizens' band radio
598,1930,2100,1,Hertz;Electrical generator
599,1930,2019,1,Electrical network;Rlc circuit;Hertz;Thermal noise;Series and parallel circuits;Resistor;Capacitor
600,1930,2100,1,Hertz;Radio range
601,1930,1966,1,Receiver (radio);Transmitter;Ultra high frequency;Hertz;Radio frequency;Modulation;Alternating Current
602,1930,2100,1,Copper;Point-to-point construction
603,1930,2100,1,Frequency standard;Principal clock
604,1930,2100,1,Metal;Point-to-point construction
605,1930,2100,1,Overshoot (signal);Eye pattern
606,1930,2100,1,Multiplexer;Random access memory
607,1931,2100,1,Decibel;Carrier-to-receiver noise density
608,1931,2100,1,Power (physics);Carrier-to-receiver noise density
609,1931,2100,1,Power (physics);Zero dBm transmission level point
610,1931,2020,1,Receiver (radio);Decibel;Amplitude modulation;Antenna (electronics);Signal processing;Baseband;Hertz;Ntsc;Modulation;Intermodulation distortion;Alternating Current
611,1931,2100,1,Amplitude modulation;Product detector
612,1931,1975,1,Electric current;Frequency;Electronics;Battery (electricity);Hertz;Skin effect;Electron;Alternating current;Alternating Current
613,1931,2100,1,Frequency;Transmission level point
614,1931,2100,1,Frequency;Zero dBm transmission level point
615,1931,2100,1,Hertz;Carrier-to-receiver noise density
616,1931,2100,1,Intermodulation distortion;Harmonic
617,1931,2100,1,Harmonic;Arrl
618,1931,2100,1,Harmonic;Wave
619,1931,2100,1,Noise temperature;Carrier-to-receiver noise density
620,1931,2100,1,Frame rate;Video teleconference
621,1931,2100,1,Broadband;Rhombic antenna
622,1931,2100,1,Superheterodyne receiver;Product detector
623,1931,2100,1,Skin effect;Waveguide antenna
624,1931,2100,1,Noise-equivalent power;Responsivity
625,1933,2100,1,A-weighting;International Electrotechnical Commission
626,1933,2100,1,Radioteletype;Collins Radio
627,1934,1965,1,Noise weighting;Noise power;Telecommunication;Frequency
628,1934,2020,1,Reference noise;Decibel;A-weighting;Thermal noise;Interference (communication);Noise figure;Telecommunication
629,1934,2100,1,A-weighting;Noise weighting
630,1934,2100,1,Synthesizer;Ring modulation
631,1935,2100,1,Forward error correction;Code division multiple access
632,1935,2100,1,Code division multiple access;Global system for mobile communications
633,1937,2100,1,Vacuum tube;Ion pump
634,1937,2100,1,Ion pump;Tantalum
635,1938,2100,1,Electronic oscillator;Clapp oscillator
636,1938,2100,1,Radar;Slot antenna
637,1938,2100,1,Capacitor;Clapp oscillator
638,1938,2100,1,Metal;Slot antenna
639,1938,2100,1,Nuclear magnetic resonance;Resonance
640,1940,2100,1,Receiver (radio);Frequency modulation
641,1940,2100,1,Frequency modulation;Big ugly dish
642,1940,2100,1,Frequency modulation;Thermal noise
643,1940,2100,1,Wireless;Global Positioning System
644,1940,2100,1,Coaxial cable;Rca jack
645,1940,2100,1,Electrical connector;Rca jack
646,1940,2100,1,Code division multiple access;Global Positioning System
647,1940,2100,1,Global Positioning System;Thermal noise
648,1940,2100,1,Global Positioning System;Nickel metal hydride
649,1940,2100,1,Global Positioning System;Radio range
650,1940,2100,1,Phone connector (audio);Rca jack
651,1941,2100,1,Decibel;Pulse amplitude
652,1941,2100,1,Adjacent-channel interference;Power (physics)
653,1941,2100,1,Adjacent-channel interference;Modulation
654,1941,2100,1,Frequency modulation;Signal processing gain
655,1942,2100,1,Signal processing;Pulse duration
656,1942,2100,1,Radar;Pulse duration
657,1945,2100,1,Propagation delay;Arithmetic and logical unit
658,1945,2100,1,Adder (electronics);Arithmetic and logical unit
659,1945,2100,1,Combinational logic;Arithmetic and logical unit
660,1945,2100,1,Insertion loss;Vačkář oscillator
661,1946,1947,1,Shortwave;Broadcasting;Frequency modulation;Radio frequency;Telecommunication;Transponder
662,1946,2100,1,Transceiver;Transponder
663,1946,2100,1,Optical fiber;Frequency-division multiplexing
664,1946,2100,1,Wavelength;Frequency-division multiplexing
665,1946,2100,1,Twisted pair;Frequency-division multiplexing
666,1946,2100,1,Transponder;Rfid
667,1946,2100,1,Williams tube;Static electricity
668,1946,2100,1,Williams tube;Magnetic core memory
669,1947,2100,1,555 timer IC;Bipolar junction transistor
670,1947,2100,1,Decibel;Equivalent pulse code modulation noise
671,1947,2100,1,Baseband;Multiplex baseband
672,1947,2100,1,Arithmetic and logical unit;Binary multiplier
673,1947,2100,1,Armstrong (tickler) oscillator;Inductive coupling
674,1947,2100,1,Inductive coupling;Alternating Current
675,1947,2100,1,Frequency-division multiplexing;Equivalent pulse code modulation noise
676,1947,2100,1,Frequency-division multiplexing;Master frequency generator
677,1947,2100,1,Multiplexer;Master frequency generator
678,1947,2100,1,Multiplexer;Multiplex baseband
679,1947,2100,1,Insertion loss;Feed horn
680,1947,2100,1,Dipole;Effective isotropically radiated power
681,1947,2100,1,Dipole;Effective monopole radiated power
682,1947,2100,1,Pulse-code modulation;Equivalent pulse code modulation noise
683,1948,2100,1,Transformer;Ferromagnetism
684,1948,2100,1,Bipolar junction transistor;Monostable
685,1948,2100,1,Feedback;Gyrator
686,1948,2100,1,Ground (electricity);Common collector
687,1948,2100,1,Ground (electricity);Common emitter
688,1948,2100,1,Aperture (antenna);Shadow loss
689,1948,2100,1,Volt;Magnetic flux quantum
690,1948,2100,1,Ferromagnetism;Ferroelectric effect
691,1948,2100,1,Feed horn;Shadow loss
692,1949,2100,1,Circular polarization;Helical antenna
693,1950,2100,1,Analog computer;Electrical network
694,1950,2100,1,Analog computer;Video Game
695,1950,2100,1,Radar;Barrage jamming
696,1950,2100,1,Coaxial cable;Threaded Neill-Concelman connector
697,1950,2100,1,Standing wave ratio;Threaded Neill-Concelman connector
698,1950,1985,1,Receiver (radio);Costas loop;Radio;Modulation;Phase-locked loop
699,1950,2100,1,Rfid;Covert listening device
700,1951,2100,1,Signal (information theory);Video
701,1951,2100,1,Parity bit;Hamming code
702,1951,2100,1,Parity bit;Random access memory
703,1951,2100,1,Big ugly dish;Video
704,1951,2100,1,Video;Ntsc
705,1951,2100,1,Video;Broadcasting
706,1951,2100,1,Video;Video teleconference
707,1952,2100,1,Computer;Handshaking
708,1952,2100,1,Radiotelephone;Video
709,1952,2100,1,Television;Teleconference
710,1952,2100,1,Parity bit;Handshaking
711,1952,2100,1,Video;Squelch
712,1952,2100,1,Carbon nanotube;Nanotechnology
713,1952,1973,1,Electric current;Semiconductor;Metal;Carbon nanotube;Electron
714,1952,2100,1,Carbon nanotube;Random access memory
715,1952,2100,1,Circuit switching;One-way trunk
716,1953,2100,1,Rca;Video cassette recorder
717,1953,2100,1,Transceiver;Transmit-after-receive time delay
718,1953,2100,1,Baseband;Video cassette recorder
719,1953,2100,1,Speed of light;Coherence time
720,1953,2100,1,Silicon;Chemical vapor deposition
721,1953,2100,1,Video;Video cassette recorder
722,1953,2100,1,Carbon nanotube;Chemical vapor deposition
723,1953,2100,1,Piezoelectricity;Video cassette recorder
724,1953,2100,1,Solenoid;Video cassette recorder
725,1953,2100,1,Transmit-after-receive time delay;Squelch
726,1954,2100,1,Electrical connector;Reference surface
727,1954,2100,1,Call collision;Race hazard
728,1954,2100,1,Karnaugh map;Race hazard
729,1955,2100,1,Propagation delay;Emitter coupled logic
730,1955,2100,1,Differential amplifier;Emitter coupled logic
731,1955,2100,1,Step-index profile;Guided ray
732,1956,2100,1,Frequency;Primary time standard
733,1956,2100,1,Magnetic field;Primary time standard
734,1956,2100,1,Caesium standard;Primary time standard
735,1958,2100,1,Laser;Q-switching
736,1959,1969,1,Vacuum tube;Rca;Transistor;Cmos
737,1959,1960,1,Cmos;Semiconductor;Bipolar junction transistor;555 timer IC
738,1959,2100,1,Cmos;Radio frequency
739,1959,2100,1,Cmos;Transceiver
740,1959,2100,1,Cmos;Reflections of signals on conducting lines
741,1959,1960,1,Arithmetic and logical unit;Computer;Central processing unit;Electronics;Moore's law;Transistor
742,1960,2100,1,Surface-mount technology;Printed circuit board
743,1960,2100,1,Surface-mount technology;Capacitor
744,1960,2100,1,Integrated circuit;Rfid
745,1960,2100,1,Integrated circuit;Video Game
746,1960,2100,1,Integrated circuit;Zig-zag in-line package
747,1960,2100,1,Receiver (radio);Spectrum analyzer
748,1960,2003,1,Frequency;Receiver (radio);Radio jamming;Modulation;Telecommunication
749,1960,2100,1,Hertz;Pulse-width modulation
750,1960,2100,1,Television;Teletext
751,1960,2100,1,Shortwave;Switched-mode power supply
752,1960,2100,1,Wireless;Spectrum analyzer
753,1960,2100,1,Electric charge;Charge-coupled device
754,1960,2100,1,Signal (information theory);Charge-coupled device
755,1960,2100,1,Oscilloscope;Rs-232
756,1960,2100,1,Pulse-width modulation;Volt
757,1960,2100,1,Rs-232;Global Positioning System
758,1960,2100,1,Rs-232;Slew rate
759,1960,2011,1,Television;Radio jamming;Cable television;Telecommunication
760,1960,2100,1,Ntsc;Teletext
761,1961,2100,1,Signal processing;Critical frequency
762,1961,2100,1,Integrated circuit;Molecular electronics
763,1961,2100,1,Transistor-transistor logic;Flip-flop (electronics)
764,1961,2100,1,Transistor-transistor logic;Volt
765,1961,2100,1,Transistor-transistor logic;Synthesizer
766,1961,2100,1,Waveguide;Atmospheric duct
767,1961,2100,1,Dielectric;Atmospheric duct
768,1961,2100,1,Multipath propagation;Radio propagation
769,1961,2100,1,Parity bit;Asynchronous communications system
770,1961,2100,1,Parity bit;Asynchronous start-stop
771,1961,2100,1,Parity bit;Start-stop transmission
772,1961,2100,1,Duty cycle;Switched-mode power supply
773,1961,2100,1,Duty cycle;Nickel metal hydride
774,1961,2100,1,Asynchronous communications system;Stop signal
775,1961,2100,1,Stop signal;Asynchronous start-stop
776,1961,2100,1,Stop signal;Start-stop transmission
777,1961,2100,1,Transponder;Microwave auditory effect
778,1961,1975,1,Semiconductor;Solar cell;Electronics;Electron;Electron hole
779,1961,2100,1,Chirp;Spread spectrum
780,1961,2100,1,Spread spectrum;Code division multiple access
781,1961,2100,1,Pseudorandom noise;Synthesizer
782,1962,2100,1,Transformer;Pick up (music technology)
783,1962,2100,1,Electronic oscillator;Clock signal
784,1962,2100,1,Operational amplifier;Current-to-voltage converter
785,1962,2100,1,Operational amplifier;Pick up (music technology)
786,1962,2100,1,Operational amplifier;Transimpedance amplifier
787,1962,2100,1,Modem;Transmission medium
788,1962,2100,1,Feedback;Pick up (music technology)
789,1962,2100,1,Distortion;Pick up (music technology)
790,1962,2100,1,Alternating current;Pick up (music technology)
791,1962,2100,1,Microphone;Pick up (music technology)
792,1962,2100,1,Electronic filter;Pick up (music technology)
793,1962,2100,1,Transmission (telecommunications);Maximum usable frequency
794,1962,2100,1,Magnetic field;Pick up (music technology)
795,1962,2100,1,Root mean square;Current-to-voltage converter
796,1962,2100,1,Multipath propagation;Fading
797,1962,2100,1,Arithmetic and logical unit;Clock signal
798,1962,2100,1,Clock signal;Duty cycle
799,1962,2100,1,Clock signal;Rs-232
800,1962,2100,1,Copper;Pick up (music technology)
801,1962,2100,1,Attenuation;Fading
802,1962,1973,1,Transmission medium;Semiconductor;Electron;Electron hole
803,1962,2100,1,Fading;D region
804,1962,2100,1,Piezoelectricity;Pick up (music technology)
805,1962,2100,1,Photodiode;Current-to-voltage converter
806,1962,2100,1,Photodiode;Pick up (music technology)
807,1962,2100,1,Photodiode;Transimpedance amplifier
808,1962,2100,1,Common-mode interference;Pick up (music technology)
809,1962,2100,1,Resonance;Pick up (music technology)
810,1962,2100,1,Direct-sequence spread spectrum;Pseudorandom noise
811,1963,2100,1,Switch;Capture effect
812,1963,1964,1,Integrated circuit;Printed circuit board;7400 series;Zig-zag in-line package;Surface-mount technology
813,1963,2100,1,Electric motor;Incidental radiator
814,1963,2100,1,Transformer;Incidental radiator
815,1963,2100,1,7400 series;Power supply
816,1963,2100,1,7400 series;Propagation delay
817,1963,2100,1,Propagation delay;Ring latency
818,1963,2100,1,Interference (communication);Incidental radiator
819,1963,2100,1,Power (physics);Fading distribution
820,1963,2100,1,Hertz;Dual-tone multi-frequency
821,1963,2100,1,Microphone;Space diversity
822,1963,2100,1,Polarization (waves);Space diversity
823,1963,2100,1,Field strength;Fading distribution
824,1963,1966,1,Fading;Receiver (radio);Multipath propagation;Transmitter;Space diversity
825,1963,2100,1,Multipath propagation;Single frequency networks
826,1963,2100,1,Aperture (antenna);Path loss
827,1963,2100,1,Clock signal;Incidental radiator
828,1963,2100,1,Forward error correction;Single frequency networks
829,1963,2100,1,Diffraction;Path loss
830,1963,2100,1,Transmission medium;Path loss
831,1963,2100,1,Transmission medium;Ring latency
832,1963,2100,1,Fading;Fading distribution
833,1963,2100,1,Video;Incidental radiator
834,1963,2100,1,Non-return-to-zero;Self-clocking signal
835,1963,2100,1,T-carrier;Digital multiplex hierarchy
836,1963,2100,1,Time-division multiplexing;Digital access and cross-connect system
837,1963,2100,1,Intersymbol interference;Single frequency networks
838,1963,2100,1,Packet switching;Digital access and cross-connect system
839,1963,2100,1,Frequency-shift keying;Dual-tone multi-frequency
840,1963,2100,1,Digital access and cross-connect system;Synchronous optical networking
841,1964,2100,1,Relay;Communications system
842,1964,2100,1,Dual in-line package;Zero insertion force
843,1964,2100,1,Antenna gain;Free-space loss
844,1964,2100,1,Communications system;Data terminal equipment
845,1964,2100,1,Am radio;Limiting
846,1964,2100,1,Radar;Data link
847,1964,2100,1,Fm radio;Limiting
848,1964,2100,1,Data transmission circuit;Data terminal equipment
849,1964,2100,1,Interchange circuit;Data terminal equipment
850,1964,2100,1,Data link;Data terminal equipment
851,1964,2100,1,Data link;Telemetry
852,1964,2100,1,Data terminal equipment;Data service unit
853,1964,2100,1,Electronic test equipment;Low noise amplifier
854,1964,2100,1,Clipping (signal processing);Limiting
855,1964,2100,1,Demodulator;Limiting
856,1964,2100,1,Critical frequency;Limiting
857,1964,2100,1,Path loss;Free-space loss
858,1964,2100,1,Path loss;Low noise amplifier
859,1964,2100,1,Path loss;Propagation path obstruction
860,1964,2020,1,Receiver (radio);Decibel;Antenna (electronics);Noise figure;Low noise amplifier
861,1964,2100,1,Low noise amplifier;Shot noise
862,1965,2100,1,Integrated circuit;Ball grid array
863,1965,2100,1,Transformer;Galvanic isolation
864,1965,2100,1,Dual in-line package;Galvanic isolation
865,1965,2020,1,Antenna (electronics);Sensitivity (electronics);Receiver (radio);Decibel
866,1965,2100,1,Modem;Concentrator
867,1965,2100,1,Communications system;Crosstalk
868,1965,2100,1,Communications system;Sensitivity (electronics)
869,1965,2100,1,Adaptive communications;Feedback
870,1965,2100,1,Adjacent-channel interference;Crosstalk
871,1965,2100,1,Power (physics);Rf power margin
872,1965,2100,1,Crosstalk;Signal (information theory)
873,1965,2100,1,Crosstalk;Inductive coupling
874,1965,2100,1,Crosstalk;Rs-232
875,1965,2100,1,Crosstalk;Twisted pair
876,1965,2100,1,Crosstalk;Binaural recording
877,1965,2100,1,Crosstalk;Capacitive coupling
878,1965,2100,1,Crosstalk;Compact audio cassette
879,1965,2100,1,Crosstalk;Time-assignment speech interpolation
880,1965,2100,1,Analog signal;Dropout (electronics)
881,1965,2100,1,Ground (electricity);Galvanic isolation
882,1965,2100,1,Electrical efficiency;Sensitivity (electronics)
883,1965,2100,1,Field strength;Sensitivity (electronics)
884,1965,2100,1,Radio propagation;Dropout (electronics)
885,1965,2100,1,Transmission medium;Dispersion-limited operation
886,1965,2100,1,Information transfer;Dispersion-limited operation
887,1965,2100,1,User (telecommunications);Overhead information
888,1965,2100,1,Electrical connector;Physical layer
889,1965,2100,1,Video;Tactical communications system
890,1965,2100,1,Data link;Physical layer
891,1965,2100,1,Data link;Dispersion-limited operation
892,1965,1990,1,Physical layer;Transmission medium;Modulation;Telecommunication;Ieee 802.11
893,1965,2100,1,Carson bandwidth rule;Frequency deviation
894,1965,2100,1,Circuit restoration;Systems control
895,1965,2100,1,Manchester code;Galvanic isolation
896,1966,2100,1,Feedback;Frequency frogging
897,1966,2100,1,Crosstalk;Asymmetric Digital Subscriber Line
898,1966,2100,1,Crosstalk;Frequency frogging
899,1966,2100,1,Frequency;Frequency frogging
900,1966,2100,1,Dynamic range;Orthogonal frequency division modulation
901,1966,2100,1,Phase distortion;Orthogonal frequency division modulation
902,1966,2100,1,Jitter;Root mean square
903,1966,2100,1,Electronic filter;Asymmetric Digital Subscriber Line
904,1966,2100,1,Copper;Asymmetric Digital Subscriber Line
905,1966,2100,1,Copper;Orthogonal frequency division modulation
906,1966,2100,1,Asymmetric Digital Subscriber Line;Attenuation
907,1966,2100,1,Asymmetric Digital Subscriber Line;Video teleconference
908,1966,1990,1,Telecommunication;Communications satellite;Modulation;Frequency-division multiplexing;Orthogonal frequency division modulation
909,1966,2100,1,Repeater;Frequency frogging
910,1966,2100,1,Circuit switching;Virtual circuit
911,1966,2100,1,Shannon limit;Orthogonal frequency division modulation
912,1966,2100,1,Receive-after-transmit time delay;Receiver attack-time delay
913,1966,2100,1,Receive-after-transmit time delay;Transmitter attack-time delay
914,1966,2100,1,Receiver attack-time delay;Transmit-after-receive time delay
915,1966,2100,1,Transmit-after-receive time delay;Transmitter attack-time delay
916,1967,2100,1,Hertz;Phase perturbation
917,1967,2100,1,Phase (waves);Phase noise
918,1967,2100,1,Phase (waves);Phase perturbation
919,1967,2100,1,Jitter;Phase noise
920,1967,2100,1,Jitter;Drift (telecommunication)
921,1967,2100,1,Data transmission circuit;Backward channel
922,1967,2100,1,Backward channel;Interchange circuit
923,1967,2100,1,Backward channel;Primary channel
924,1968,2100,1,4000 series;Electric power
925,1968,2100,1,4000 series;Counter (digital)
926,1968,2100,1,4000 series;Multivibrator
927,1969,2100,1,4000 series;Analogue switch
928,1969,2100,1,Modulation;Intensity modulation
929,1969,2100,1,Radio frequency;Intensity modulation
930,1969,2100,1,Electric charge;Analogue switch
931,1969,2100,1,Signal (information theory);Intensity modulation
932,1969,2100,1,Parabolic antenna;Wireless network
933,1969,2100,1,Frequency-division multiplexing;Intensity modulation
934,1969,2100,1,Radio jamming;Wireless network
935,1969,2100,1,Wireless network;Orthogonal frequency division modulation
936,1970,1984,1,Receiver (radio);Amplifier;Electronics;Signal processing;Radio;Software-defined radio;Telecommunication
937,1970,2100,1,Breadboard;Veroboard
938,1970,2100,1,Electric charge;Eeprom
939,1970,2100,1,Omnidirectional antenna;Wireless network
940,1970,2100,1,Carbon nanotube;Tether propulsion
941,1970,2100,1,Metal;Eeprom
942,1970,2100,1,Ultraviolet;Tether propulsion
943,1970,2100,1,Ultraviolet;Eeprom
944,1970,2100,1,Spread spectrum;Software-defined radio
945,1970,2100,1,Frequency-shift keying;Numbers station
946,1970,2100,1,Software-defined radio;Error-correcting code
947,1971,2100,1,Radiation pattern;Collinear antenna array
948,1971,2100,1,Shortwave;Automatic sounding
949,1971,2100,1,Radio;Stressed environment
950,1971,1973,1,Siemens (unit);Electric current;Receiver (radio);Electronic amplifier;Ampere;Alternating current;Ohm (unit)
951,1971,2100,1,Transmission medium;Stressed environment
952,1971,2100,1,Automatic link establishment;Automatic sounding
953,1971,2100,1,Automatic link establishment;Stressed environment
954,1971,2100,1,Automatic sounding;Availability
955,1971,2100,1,Spread spectrum;Open spectrum
956,1972,1973,1,Standing wave ratio;Electrical impedance;Antenna (electronics);Impedance matching;Citizens' band radio
957,1972,2020,1,Semiconductor;Receiver (radio);Electrical impedance;Electronics;Crystal radio receiver;Thermal noise;Resistor;Electron
958,1972,2100,1,Electrical impedance;Gyrator
959,1973,2100,1,Transformer;Balanced line
960,1973,1975,1,Electrical conductivity;Electron;Electronics;Resistor
961,1973,2020,1,Resistor;Semiconductor;Electrical conduction;Electrical conductivity
962,1973,2100,1,Power (physics);Bridging loss
963,1973,2100,1,Direct current;Repeating coil
964,1973,2100,1,Frequency;Bridging loss
965,1973,2100,1,Frequency;Frequency counter
966,1973,2100,1,Current (electricity);Repeating coil
967,1973,2100,1,Transmission line;Balanced line
968,1973,2100,1,Electrical impedance;Balance return loss
969,1973,2100,1,Electrical impedance;Bridging loss
970,1973,2100,1,Electrical impedance;Virtual ground
971,1973,2100,1,Ground (electricity);Balanced line
972,1973,2100,1,Electrical conductivity;Copper
973,1973,2100,1,Copper;Electrical conduction
974,1973,2100,1,Balanced line;Differential amplifier
975,1973,2100,1,Balanced line;Twisted pair
976,1973,2100,1,Repeating coil;Voice frequency
