i,birth,death,dim,nodes
432,1961,2100,1,Linking number;Topoisomer
433,1962,2100,1,Molecule;Theta structure
434,1962,2020,1,Ribosome;Cell (biology);Dna;Active site;Nucleotide;Gene interaction;Degenerate codon
435,1962,2020,1,Ribosome;Modifier gene;Active site;Gene interaction
436,1962,2100,1,Messenger RNA;Maternal effect
437,1963,2100,1,Mosaicism;Cri du chat
438,1963,2100,1,Cri du chat;Brachydactyly
439,1963,2100,1,Cri du chat;Genetic counseling
440,1963,2100,1,Cri du chat;Spermatogenesis
441,1963,1987,1,Cell (biology);Dna;Bacteria;Peptide bond;Protein;Gene;Amino acid;Peptidyl transferase
442,1964,2100,1,Gene pool;Darwinian fitness
443,1964,2100,1,Darwinian fitness;Inclusive fitness
444,1965,2100,1,Beta-galactosidase;Lac operon
445,1967,2100,1,Immunotherapy;Inosine
446,1969,1984,1,Dna;Bacteria;Expressed gene;Oncogenes;Developmental biology;Gene;Stem cell
447,1969,2100,1,Leukemia;Oncogenes
448,1969,2100,1,Oncogenes;Genetic predisposition
449,1970,2100,1,Hemophilia;Cloned DNA
450,1970,2100,1,Hemophilia;Gene cloning
451,1970,2100,1,Microinjection;Pronucleus
452,1970,2100,1,Beta-galactosidase;Cloned DNA
453,1970,2100,1,Beta-galactosidase;Gene cloning
454,1970,2100,1,Yeast artificial chromosome;Cloned DNA
455,1970,2100,1,Yeast artificial chromosome;Gene cloning
456,1970,2004,1,Cell (biology);Ligase;Bacteria;Escherichia coli;Enzyme;Cloned DNA
457,1970,2004,1,Cell (biology);Ligase;Bacteria;Escherichia coli;Enzyme;Gene cloning
458,1973,2004,1,Somatic cell;Cell (biology);Dna;Telomerase;Heredity
459,1973,2006,1,Monocistronic mRNA;Dna;Bacteria;Trna;Gene;Endonuclease
460,1975,2100,1,Thymidine;Hybridoma
461,1975,2100,1,Hybridoma;Immunoglobulin (Ig)
462,1976,2100,1,Promoter (biology);Housekeeping gene
463,1976,2100,1,Trna;Housekeeping gene
464,1977,2100,1,Cell (biology);Genomic library
465,1977,2005,1,Cell (biology);Dna;Escherichia coli;Biology;Genomic library;Heredity
466,1977,2002,1,Escherichia coli;Dna;Genomic library;Biology
467,1977,2100,1,Alzheimer's disease;Clone bank
468,1977,2100,1,Parkinson's disease;Clone bank
469,1977,2003,1,Dna;Biology;Genetics;Northern blot;Morphogenesis;Developmental biology
470,1977,2100,1,Sequencing;Genomic library
471,1977,1979,1,Genetics;Dna;Clone bank;Sequencing
472,1977,2100,1,Reporter gene;Clone bank
473,1977,2006,1,Clone bank;Cell (biology);F plus cell;Yeast artificial chromosome
474,1977,2100,1,Clone bank;Fertility factor (bacteria)
475,1978,2100,1,Disease;Tata box
476,1978,2100,1,Lambda phage;Cosmid
477,1978,2007,1,Nucleic acid;Denaturation (biochemistry);Dna;Western blot
478,1978,2100,1,Western blot;Phenotypic variance
479,1979,2100,1,Western blot;Null allele
480,1979,2100,1,Human Genome Project;Yeast artificial chromosome
481,1979,2100,1,Human Genome Project;Nih
482,1980,2100,1,Lysis;Chromosome painting
483,1980,2100,1,Lysis;Fluorescent in situ hybridization
484,1980,2100,1,Prenatal diagnosis;Mendelian inheritance
485,1980,1995,1,Genetics;Prenatal diagnosis;Dna;Eugenics
486,1980,2100,1,Down syndrome;Chromosome painting
487,1980,2100,1,Angelman syndrome;Chromosome painting
488,1980,2100,1,Prognosis;Chromosome painting
489,1980,2100,1,Prognosis;Fluorescent in situ hybridization
490,1980,2100,1,Chromosome painting;Flow cytometry
491,1980,2100,1,Flow cytometry;Fluorescent in situ hybridization
492,1980,2100,1,Contig;Consensus sequence
493,1980,1986,1,Shotgun method;Dna;Shotgun sequencing;Contig
494,1980,1986,1,Contig;Shotgun technique;Dna;Shotgun sequencing
495,1982,1984,1,Dna;Selection (biology);Ribozyme;Mutation;Gene
496,1983,1991,1,Cell (biology);Transposon;Bacteria;Evolution;Mutation;Epigenetics;Somatic cells
497,1983,1991,1,Controlling element;Epigenetics;Transposon;Bacteria
498,1983,1991,1,Transposition (genetics);Epigenetics;Transposon;Bacteria
499,1983,1985,1,Transposable element;Genetics;Mutation;Transgenic;Gene
500,1983,1985,1,Transposable element;Dna;Insertion sequence;Genetics;Mutation;Gene
501,1983,1985,1,Transposable element;Conditional mutation;Mutation;Genetics;Gene
502,1983,1985,1,Eukaryotic cell;Transposable element;Gene;Mutation
503,1983,1985,1,Transposable element;Gene mutation;Genetics;Mutation;Gene
504,1983,1985,1,Transposable element;Mutation event;Genetics;Mutation;Gene
505,1983,1985,1,Transposable element;Spontaneous mutation;Genetics;Mutation;Gene
506,1983,2100,1,Hemophilia;Transposon
507,1983,2100,1,Hemophilia;Controlling element
508,1983,2100,1,Hemophilia;Transposition (genetics)
509,1983,2100,1,Alzheimer's disease;Transposon
510,1983,2100,1,Alzheimer's disease;Controlling element
511,1983,2100,1,Alzheimer's disease;Transposition (genetics)
512,1983,1984,1,Dna;Transposon;Bacteria;Gene;Exon
513,1983,2100,1,Transposon;Consensus sequence
514,1983,2100,1,Transposon;Gene conversion
515,1983,1984,1,Dna;Bacteria;Gene;Controlling element;Exon
516,1983,1984,1,Transposition (genetics);Dna;Bacteria;Gene;Exon
517,1983,2100,1,Consensus sequence;Controlling element
518,1983,2100,1,Consensus sequence;Transposition (genetics)
519,1983,2100,1,Controlling element;Gene conversion
520,1983,2100,1,Gene conversion;Transposition (genetics)
521,1984,2004,1,Cell (biology);Ligase;Bacteria;Rna;Enzyme
522,1984,2015,1,Leukemia;Cancer;T-cell receptor;Evolution;Homology (biology);Ionizing radiation;Gene
523,1984,2100,1,T-cell receptor;Human gene therapy
524,1984,2100,1,Genetic genealogy;Microsatellite (genetics)
525,1984,2100,1,Genetic linkage;Microsatellite (genetics)
526,1984,2100,1,Null allele;Microsatellite (genetics)
527,1984,2008,1,Chromosome;Mutation;Fragile X syndrome;Microsatellite (genetics);Gene;Dominance (genetics);Sex chromosomes
528,1985,2100,1,Molecule;Cytidine
529,1985,2004,1,Cell (biology);Bacteria;Molecular biology;Dna polymerase;Escherichia coli;Genome;Dideoxy method
530,1985,2004,1,Cell (biology);Bacteria;Molecular biology;Dna polymerase;Escherichia coli;Genome;Sanger sequence
531,1985,1986,1,Peptide;Antibody;Human gene therapy;T-cell receptor;Protein;Immune system
532,1985,2004,1,Genetic engineering;Ti plasmid;Dna;Plasmid
533,1985,2100,1,Kappa particle;Nucleoprotein
534,1986,2100,1,Bacteria;Paramecin
535,1986,2100,1,Mitotic apparatus;Antiparallel (biochemistry)
536,1986,2100,1,Enzyme;Transfer DNA
537,1986,2100,1,Amino acid;Transfer DNA
538,1986,2100,1,Adenosine triphosphate;Blunt-end ligation
539,1986,2100,1,Molecule;Sedimentation
540,1986,1987,1,Ribosome;Cell (biology);Bacteria;Escherichia coli;Ribosomal protein;Protein
541,1986,2005,1,Genetic code;Dna;Transcription (genetics);Silent mutation;Isoleucine;Leucine;Gene
542,1986,2100,1,Antigen;Selection (biology)
543,1986,2100,1,Topoisomerase;Blunt-end ligation
544,1986,2100,1,Ribosomal RNA;Structural gene
545,1986,2100,1,Normal distribution;Bimodal distribution
546,1986,2100,1,Blunt-end ligation;Cytidine
547,1986,2100,1,Blunt-end ligation;Guanosine
548,1986,2100,1,Lac operon;Structural gene
549,1986,2100,1,Docking protein;Signal peptide
550,1986,2100,1,Nucleoprotein;Paramecin
551,1987,2100,1,Amino acid;Immunoglobulin gene
552,1987,2100,1,Nucleic acid;Heteroduplex
553,1987,2100,1,Nucleic acid;Heteroduplex DNA
554,1987,1990,1,Chromosome;Adenovirus;Virion;Bacteria;Microtubules;Cancer;Transcription (genetics);Immunoglobulin gene
555,1987,2100,1,Antigen;Pilus
556,1987,2100,1,Antigen;Immunoglobulin gene
557,1987,2100,1,Open reading frame;Rho factor
558,1987,2100,1,Phosphodiester bond;Immunoglobulin gene
559,1988,2100,1,Uniparental disomy;Genomic imprinting
560,1988,2100,1,Uniparental disomy;Parental imprinting
561,1990,2100,1,Adenosine triphosphate;Protein splicing
562,1990,2100,1,Apoptosis;Mitochondrion
563,1990,2015,1,Chromosome;Cell (biology);Dna;Apoptosis;Virus;Protease;Gene;Epigenetics
564,1990,2100,1,Apoptosis;Apert syndrome
565,1990,2100,1,Prenatal diagnosis;Cleft lip
566,1990,2100,1,Syndrome;Cleft lip
567,1990,2100,1,Morphogenesis;Cleft lip
568,1991,2100,1,Autosomal dominant;Albino
569,1991,2100,1,Purine;Albino
570,1991,2100,1,Apoptosis;Polar body
571,1991,2100,1,Apoptosis;Suicide gene
572,1991,2100,1,Gene therapy;Suicide gene
573,1991,2100,1,Albino;Gene pool
574,1991,2100,1,Polar body;Selfish DNA
575,1992,2100,1,Promoter (biology);Bookmarking
576,1992,2100,1,Protease;Anaphase
577,1992,2011,1,Dna;Angiosperm;Biology;Zygote;Gene;Prenatal diagnosis
578,1992,2100,1,Penetrance;Cleft lip
579,1993,2100,1,Prokaryote;Colony (biology)
580,1993,2100,1,Genome;Biparental zygote
581,1993,2100,1,Klinefelter syndrome;Multiple birth
582,1993,2100,1,Zygote;Colony (biology)
583,1993,2100,1,Bacterial lawn;Colony (biology)
584,1993,2100,1,Colony (biology);Clone bank
585,1993,2100,1,Interphase;Chromosome painting
586,1994,2005,1,Mutation;Li-fraumeni syndrome;Genetic testing;Genetic disorder
587,1994,2100,1,Population;Inclusive fitness
588,1994,2100,1,Population;Fixed allele
589,1994,2003,1,Allele;Population;Gene;Genetic variance
590,1994,2100,1,Proteomics;Human Genome Project
591,1994,2015,1,Missense mutation;Dna;Brca1;Point mutation;Gene
592,1994,2015,1,Leukemia;Cancer;Ionizing radiation;Gene;Brca2
593,1994,2015,1,Leukemia;Cancer;Mutation;Li-fraumeni syndrome;Ionizing radiation;Gene
594,1994,2006,1,Sperm;Autosomal dominant;Germline mutation;Germ cell;Li-fraumeni syndrome
595,1994,2100,1,Genetic counseling;Li-fraumeni syndrome
596,1995,2100,1,Heritability;Complex trait
597,1995,2100,1,Heritability;Deterministic
598,1995,2100,1,Polymorphism (biology);Clone bank
599,1995,2100,1,Polymorphism (biology);Flow karyotyping
600,1995,2100,1,Polymorphism (biology);Harlequin chromosome
601,1995,2100,1,Polymorphism (biology);Idiogram
602,1995,2100,1,Polymorphism (biology);Idiotypic variation
603,1995,2100,1,Genotype;Genetic load
604,1995,2100,1,Genetic genealogy;Gene testing
605,1995,2100,1,Carrier testing;Gene testing
606,1995,2100,1,Gene testing;Informed consent
607,1996,2100,1,Cell (biology);Chimeraplasty
608,1996,2013,1,Allele;Gene;Consanguineous;Mutation
609,1996,2100,1,Pathogen;Consanguineous
610,1996,2100,1,Uniparental disomy;Consanguineous
611,1996,2013,1,Mendelian inheritance;Genetics;Mutation;Gene;Consanguineous
612,1996,2100,1,Consanguineous;Genetic counseling
613,1996,2100,1,Consanguinity;Incestuous
614,1997,2100,1,Nucleotide;Frameshift mutation
615,1998,2100,1,Deletion (genetics);Y linkage
616,1998,2100,1,Deletion (genetics);Y linked
617,1999,2005,1,Oligonucleotide;Molecular biology;Southern blot;Dna
618,2000,2005,1,Fanconi anemia;Cancer;Genetic disorder;Mutation;Gene
619,2002,2003,1,Alternative splicing;Gene;Dna;Eukaryote
620,2002,2100,1,Adam's Curse;Y chromosome
621,2002,2100,1,Y chromosome;Genetic history of Europe
622,2002,2100,1,Y chromosome;Y-chromosomal Adam
623,2002,2100,1,Locus (genetics);T-cell receptor
624,2002,2100,1,Locus (genetics);Complex trait
625,2002,2100,1,Alu family;Polymorphism (biology)
626,2002,2100,1,Alu family;Hemophilia
627,2002,2100,1,Alu family;Neurofibromatosis
628,2003,2100,1,Genetic recombination;Synteny
629,2003,2100,1,Y chromosome;Genetics and Archaeogenetics of South Asia
630,2003,2100,1,X chromosome;Selfish DNA
631,2003,2100,1,Molecule;Introduction to genetics
632,2003,2100,1,Gene pool;Genetics and Archaeogenetics of South Asia
633,2003,2100,1,Allele;Introduction to genetics
634,2003,2100,1,Allele frequency;Somatic cell
635,2003,2100,1,Dna sequence;Southern blot
636,2003,2100,1,In vitro;Mu phage
637,2003,2100,1,Homology (biology);Trait (biological)
638,2003,2100,1,Introns;Exon shuffling
639,2003,2020,1,Parental imprinting;Cloning;Angiosperm;Meiosis;Acentric chromosome;Gamete;Organism
640,2003,2100,1,Trait (biological);Statistics
641,2003,2100,1,Mitochondrial DNA;Genetics and Archaeogenetics of South Asia
642,2003,2100,1,Congenital;Gene mapping
643,2003,2100,1,Synteny;Parental imprinting
644,2004,2100,1,Mutation;Complementation (genetics)
645,2004,2100,1,Cell nucleus;Hormone
646,2004,2005,1,Chromosome;Dna replication;Dna;Hayflick limit
647,2004,2100,1,Dna polymerase;Fragile site
648,2004,2100,1,Allele;Complementation (genetics)
649,2004,2100,1,Gene expression;Dosage compensation
650,2004,2100,1,Diabetes mellitus;Concordance (genetics)
651,2004,2100,1,Alzheimer's disease;Biolistic
652,2004,2100,1,Nucleotide;Pseudoautosomal region
653,2004,2100,1,Animal model;Inbreeding
654,2004,2100,1,Disease;Conjugation tube
655,2004,2005,1,Dna;In vitro;Autoradiography;Escherichia coli;In vivo;Clone bank
656,2004,2100,1,In vitro;Group II intron
657,2004,2100,1,Inbreeding;Plant breeding
658,2004,2005,1,Inbreeding;Genetics;Dominance (genetics);Hybrid (biology)
659,2004,2100,1,Inbreeding;Assortative mating
660,2004,2012,1,Allele;Genetic drift;Founder effect;Inbreeding
661,2004,2100,1,Inbreeding;Model organisms
662,2004,2012,1,Chromosome;Dna;Y chromosome;Evolution;Homology (biology);Pseudoautosomal region;Organism
663,2004,2100,1,Antigen;Conjugation tube
664,2004,2100,1,Biotechnology;Group II intron
665,2004,2100,1,T-cell receptor;Transcription factor
666,2004,2100,1,Microinjection;Biolistic
667,2004,2100,1,Cloning;Enucleate cell
668,2004,2100,1,Cloning;Norm of reaction
669,2004,2100,1,Trait (biological);Concordance (genetics)
670,2004,2100,1,Phylogenetic tree;Dosage compensation
671,2004,2100,1,Autoradiography;Tritium
672,2004,2100,1,Autoradiography;Thymidine
673,2004,2100,1,Normal distribution;Norm of reaction
674,2004,2100,1,Biolistic;Reporter gene
675,2004,2100,1,Biolistic;Mosaic (genetics)
676,2004,2100,1,Biolistic;Exon shuffling
677,2004,2100,1,Blastula;Maternal effect
678,2004,2100,1,Compartment (development);Regulator gene
679,2004,2100,1,Complementation (genetics);Strain (biology)
680,2004,2100,1,Wild type;Neutral petite
681,2004,2100,1,Wild type;Petite mutation
682,2004,2100,1,Wild type;Phenotypic variance
683,2004,2020,1,Nonsense suppressor;Rna;Dna sequence;Translation (biology);Nonsense mutation
684,2004,2100,1,Conjugation tube;Selfish DNA
685,2004,2100,1,Cell line;Hybridoma
686,2005,2100,1,Molecular biology;Enhancer trap
687,2005,2100,1,Species;Parental
688,2005,2100,1,Prokaryote;Pheromone
689,2005,2100,1,Ancient Greek;Pheromone
690,2005,2100,1,Gamete;Parental
691,2005,2100,1,Adenine;Hereditary cancer
692,2005,2100,1,Genome;F- cell
693,2005,2100,1,Isomer;Thymine dimer
694,2005,2100,1,Allele;Derepressed
695,2005,2100,1,Messenger RNA;Derepressed
696,2005,2100,1,Transposable element;Enhancer trap
697,2005,2100,1,Alzheimer's disease;Derepressed
698,2005,2100,1,Gene duplication;Homology (biology)
699,2005,2100,1,Gene duplication;Controlling element
700,2005,2100,1,Gene duplication;Transposition (genetics)
701,2005,2100,1,Pathogen;Feedback inhibition
702,2005,2100,1,Autosome;Congenital
703,2005,2100,1,Self-fertilization;Filial generation
704,2005,2100,1,Disease;Physical map (genetics)
705,2005,2100,1,Disease;Macrorestriction map
706,2005,2100,1,Inbreeding;Evolutionary rate
707,2005,2100,1,Homology (biology);Branch migration
708,2005,2100,1,Biotechnology;Base sequence
709,2005,2100,1,Antibody;Hybridization probe
710,2005,2100,1,Melanoma;Thymine dimer
711,2005,2100,1,Operon;F- cell
712,2005,2014,1,Cell (biology);Sperm;Single nucleotide polymorphism;Genetics;Gene
713,2005,2100,1,Transcription factor;F- cell
714,2005,2100,1,Nucleosome;Derepressed
715,2005,2100,1,Supercoil;Linking number
716,2005,2100,1,Ribonucleic acid;Ligase
717,2005,2100,1,Statistics;Narrow heritability
718,2005,2100,1,Blastula;Gastrulation
719,2005,2100,1,Blastula;Blastopore
720,2005,2100,1,Gastrulation;Fate map
721,2005,2100,1,Blastopore;Fate map
722,2005,2100,1,Genetic marker;Enhancer trap
723,2005,2100,1,Hybridization probe;Isotope
724,2005,2100,1,Hybridization probe;Microarray
725,2005,2100,1,Contig;Physical map (genetics)
726,2005,2100,1,Contig;Macrorestriction map
727,2005,2100,1,Complementation (genetics);Mating type
728,2005,2100,1,Frameshift mutation;Polar mutation
729,2005,2100,1,Nonsense mutation;Polar mutation
730,2005,2100,1,Mutation rate;Fluctuation test
731,2005,2100,1,Derepressed;Heterochromatin
732,2005,2100,1,Enhancer (genetics);Enhancer trap
733,2005,2100,1,Mating type;Homothallic
734,2005,2100,1,Mating type;Reproductive cells
735,2005,2100,1,Identity by descent;Narrow heritability
736,2006,2100,1,Developmental biology;Teratogen
737,2006,2100,1,Developmental biology;Teratogenic
738,2006,2100,1,Developmental biology;Teratogens
739,2006,2011,1,Bacteria;Speciation;Euploid;Evolution;Organism
740,2006,2100,1,Heritability;Germinal mutation
741,2006,2100,1,Dna;Nucleolar organizer
742,2006,2100,1,Centromere;Shuttle vector
743,2006,2100,1,Centromere;Unequal crossover
744,2006,2100,1,Gamete;Robertsonian fusion
745,2006,2100,1,Genetic disorder;Teratogenic
746,2006,2100,1,Genetic disorder;Teratogens
747,2006,2007,1,Dna;Escherichia coli;Shuttle vector;Genetics;Organism;Uracil
748,2006,2100,1,Adenovirus;Shuttle vector
749,2006,2100,1,Genome;Transgressive phenotype
750,2006,2100,1,Dna polymerase;Germinal mutation
751,2006,2100,1,Gene expression;Transgressive phenotype
752,2006,2100,1,Gene duplication;Unequal crossover
753,2006,2100,1,Carcinogen;Teratogenic
754,2006,2100,1,Carcinogen;Teratogens
755,2006,2100,1,Amino acid sequence;Structural genomics
756,2006,2100,1,Arginine;Differentiation (cellular)
757,2006,2100,1,Asparagine;Differentiation (cellular)
758,2006,2100,1,Euploid;Endosperm
759,2006,2100,1,Euploid;Ionizing radiation
760,2006,2100,1,Euploid;Pseudoautosomal region
761,2006,2100,1,Antigen;Differentiation (cellular)
762,2006,2100,1,Ionizing radiation;Germinal mutation
763,2006,2100,1,Biotechnology;P1 nuclease
764,2006,2100,1,Antibody;Dna probe
765,2006,2100,1,Phenotype;Lysogenic
766,2006,2100,1,Hybrid (biology);Transgressive phenotype
767,2006,2100,1,Epistasis;Transgressive phenotype
768,2006,2100,1,Mitochondrial DNA;Spacer DNA
769,2006,2100,1,Colony (biology);Prokaryotic cell
770,2006,2100,1,Ribosomal RNA;Spacer DNA
771,2006,2100,1,Penetrance;Proband
772,2006,2100,1,Penetrance;Propositus
773,2006,2100,1,Pedigree chart;Proband
774,2006,2100,1,Pedigree chart;Propositus
775,2006,2100,1,Mosaic (genetics);Position effect
776,2006,2100,1,Blastoderm;Syncytium
777,2006,2100,1,Differentiation (cellular);Stochastic
778,2006,2100,1,Cloning vector;Dideoxy method
779,2006,2100,1,Cloning vector;Sanger sequence
780,2006,2100,1,Brca1;Germinal mutation
781,2006,2100,1,Restriction enzyme;Germinal mutation
782,2006,2100,1,Replicon (genetics);Lysogenic
783,2006,2100,1,Neutral mutation;Unequal crossover
784,2006,2100,1,Mutagen;Germinal mutation
785,2006,2100,1,Spina bifida;Teratogen
786,2006,2100,1,Spina bifida;Teratogenic
787,2006,2100,1,Spina bifida;Teratogens
788,2006,2100,1,Genetic counseling;Robertsonian fusion
789,2006,2100,1,Gene conversion;Unequal crossover
790,2006,2100,1,Inclusive fitness;Prokaryotic cell
791,2006,2100,1,Heterochromatin;Rna editing
792,2006,2100,1,Dna probe;Isotope
793,2006,2100,1,Dna probe;Microarray
794,2006,2100,1,Li-fraumeni syndrome;Proband
795,2006,2100,1,Oncogene;Germinal mutation
796,2006,2100,1,Germinal mutation;Zinc finger
797,2006,2100,1,Mutant allele;Pseudodominance
798,2007,2014,1,Cell (biology);Epigenetics;Ancient Greek;Lysate
799,2007,2100,1,Meiosis;Hybrid DNA
800,2007,2100,1,Meiosis;Melting of DNA
801,2007,2100,1,Y chromosome;Heterogametic sex
802,2007,2100,1,Y chromosome;Heterogametic
803,2007,2100,1,Y chromosome;Homogametic sex
804,2007,2100,1,Cystic fibrosis;Genetic deletion
805,2007,2100,1,Polymorphism (biology);Hypervariable region
806,2007,2100,1,Nucleotide;Hypervariable region
807,2007,2100,1,Disease;Full gene sequence
808,2007,2100,1,Genetic material;Phyletic evolution
809,2007,2100,1,Biotechnology;Full gene sequence
810,2007,2100,1,Antiparallel (biochemistry);Metaphase plate
811,2007,2100,1,Antiparallel (biochemistry);Spindle (cell)
812,2007,2100,1,Cloning;Cdna library
813,2007,2100,1,Oocyte;Nuclear transfer
814,2007,2100,1,Transcriptome;Cdna library
815,2007,2100,1,Sperm;Dna bank
816,2007,2100,1,Sequencing;Gene prediction
817,2007,2100,1,Bacterial conjugation;Merozygote
818,2007,2100,1,Neoplasm;Mismatch repair
819,2007,2100,1,Cdna library;Reverse genetics
820,2007,2100,1,Mutation rate;Mismatch repair
821,2007,2008,1,Gene expression;Oncogene;Dna;Exogenous DNA
822,2007,2100,1,Lysate;Southern blotting
823,2008,2100,1,Bacteria;Group 1 intron
824,2008,2100,1,Molecular biology;Gene library
825,2008,2100,1,Molecular biology;Library (genetics)
826,2008,2100,1,Dwarfism;Maternal inheritance
827,2008,2100,1,Alternative splicing;Gene library
828,2008,2100,1,Alternative splicing;Library (genetics)
829,2008,2100,1,Cancer;Gene library
830,2008,2100,1,Cancer;Library (genetics)
831,2008,2100,1,Nucleotide;Group 1 intron
832,2008,2100,1,Chaperone (protein);Group 1 intron
833,2008,2100,1,Mosaicism;Maternal inheritance
834,2008,2100,1,Genetic engineering;Gene library
835,2008,2100,1,Genetic engineering;Library (genetics)
836,2008,2100,1,Phenotype;Mitotic crossover
837,2008,2100,1,Cytoplasm;Maternal inheritance
838,2008,2100,1,Guanosine;Group 1 intron
839,2008,2100,1,Point mutation;Gene library
840,2008,2100,1,Point mutation;Library (genetics)
841,2008,2100,1,Directed evolution;Gene library
842,2008,2100,1,Directed evolution;Library (genetics)
843,2009,2100,1,Species;Bacillus
844,2009,2100,1,Enzyme;Bacillus
845,2009,2100,1,Pathogen;Bacillus
846,2009,2100,1,Spore;Bacillus
847,2010,2100,1,Meiosis;Monoecious plant
848,2010,2100,1,Genome;Pollen grain
849,2010,2020,1,Allele;Meiosis;Parthenogenesis;Cosegregation
850,2010,2100,1,Protein;Pollen grain
851,2010,2100,1,Proline;Selective medium
852,2010,2011,1,Parthenogenesis;Cloning;Organism;Angiosperm
853,2010,2011,1,Disruptive selection;Selection (biology);Phenotype;Population genetics;Genetics
854,2010,2100,1,Variance;Disruptive selection
855,2010,2100,1,Cytokinesis;Pollen grain
856,2010,2100,1,Replica plating;Selective medium
857,2011,2100,1,Angiosperm;Hermaphrodite
858,2011,2100,1,Self-fertilization;Genetic diversity
859,2011,2100,1,Hermaphrodite;Selfish DNA
860,2011,2012,1,Chromosome;Autosomal dominant;Intersex;Biology;Hermaphrodite;Gene
861,2012,2100,1,Plastid;Homoplasmy
862,2012,2100,1,Centromere;Inverted repeat
863,2012,2100,1,Meiosis;Heterothallic
864,2012,2100,1,Meiosis;Selfed
865,2012,2100,1,Pathogen;Heterothallic
866,2012,2100,1,Endosperm;Euploidy
867,2012,2100,1,Gametophyte;Dioecious plant
868,2012,2100,1,Hermaphrodite;Dioecious plant
869,2012,2100,1,Hermaphrodite;Gynandromorph
870,2012,2100,1,Disease;Inverted repeat
871,2012,2100,1,Homology (biology);Rflp
872,2012,2100,1,Ionizing radiation;Euploidy
873,2012,2100,1,Autoradiography;Gene dose
874,2012,2100,1,Sex-determination system;Metafemale
875,2012,2100,1,Mitochondrial DNA;Homoplasmy
876,2012,2100,1,Blastoderm;Gynandromorph
877,2012,2100,1,Genetic linkage;Rflp
878,2012,2100,1,Null allele;Gene locus
879,2012,2100,1,Genetic diversity;Cross-fertilization
880,2012,2100,1,Genetic diversity;Inverted repeat
881,2012,2100,1,Genetic diversity;Enforced outbreeding
882,2012,2100,1,Genetic diversity;Selfed
883,2012,2100,1,Microarray;Duplicate gene
884,2012,2100,1,Microarray;Tandem duplication
885,2012,2100,1,Dyad symmetry;Inverted repeat
886,2012,2100,1,Pseudoautosomal region;Euploidy
887,2013,2100,1,Chromosome;Haplodiploidy
888,2013,2100,1,Genome;Repeat sequences
889,2013,2100,1,Myotonic dystrophy;Repeat sequences
890,2013,2100,1,Phenotype;X hyperactivation
891,2013,2100,1,Microinjection;Hybrid dysgenesis
892,2013,2100,1,Sperm;Haplodiploidy
893,2013,2100,1,Sequencing;Hybrid dysgenesis
894,2013,2100,1,Sex-determination system;X hyperactivation
895,2013,2100,1,Cleft lip;Recessive allele
896,2013,2100,1,Kin selection;Haplodiploidy
897,2013,2100,1,Dosage compensation;X hyperactivation
898,2013,2100,1,Hybridoma;Metastasis
899,2014,2100,1,Eukaryote;Homozygous gene pair
900,2014,2100,1,Achondroplasia;Genetic illness
901,2014,2100,1,Hemophilia;Genetic illness
902,2014,2100,1,Uniparental disomy;Genetic illness
903,2014,2100,1,Microinjection;Homozygous gene pair
904,2014,2100,1,Genetic genealogy;Holandric trait
905,2014,2100,1,Lesion;Tumour
906,2014,2100,1,Holandric trait;Palindrome
907,2014,2100,1,Holandric trait;Y-chromosomal Adam
908,2014,2100,1,Holandric trait;Y-chromosome haplogroups in populations of the world
909,2015,2100,1,Alzheimer's disease;Prion
910,2015,2100,1,Disease;Regression (medicine)
911,2015,2100,1,Prion;Nonsense suppressor
912,2015,2100,1,Dna repair genes;Lesion
913,2017,2100,1,Antigen;Multiple allelism
914,2017,2100,1,Null allele;Multiple allelism
915,2017,2100,1,Fragile X syndrome;Multiple allelism
916,2020,2100,1,Haploid;Prokaryotic cell
917,2020,2100,1,Diploid;Merozygote
918,2020,2100,1,Chromosomal inversion;Heterozygous
919,2020,2100,1,Amino acids;Nucleotides
920,2020,2100,1,Amino acids;Leucine zipper
921,2020,2100,1,Tertiary structure;Full gene sequence
922,2020,2100,1,Homozygous;Overdominance
923,2020,2100,1,Homozygous;Polycistronic
924,2020,2100,1,Homozygous;Mitotic crossover
925,2020,2100,1,Homozygous;Three-point cross
926,2020,2100,1,Heterozygous;Overdominance
927,2020,2100,1,Heterozygous;Mitotic crossover
928,2020,2100,1,Heterozygous;Primary spermatocyte
929,2020,2100,1,Heterozygous;Robertsonian fusion
930,2020,2100,1,Heterozygous;Three-point cross
931,2020,2100,1,Promoter (biology);Base pairs
932,2020,2100,1,Codon;Leader sequence (mRNA)
933,2020,2100,1,Secondary structure;Brca2
934,2020,2100,1,Secondary structure;Single nucleotide polymorphism
935,2020,2100,1,Secondary structure;Leader sequence (mRNA)
936,2020,2100,1,Bud;Selfed
937,2020,2100,1,Junk DNA;Pseudogene
938,2020,2100,1,Junk DNA;Microsatellite (genetics)
939,2020,2100,1,Junk DNA;Model organisms
940,2020,2100,1,Junk DNA;Retroviral infection
941,2020,2100,1,Common ancestry;Phylogenetic tree
942,2020,2100,1,Common ancestry;Model organisms
943,2020,2100,1,Homology (biology);Adaptation (biology)
944,2020,2100,1,Transposon;Dna ligase
945,2020,2100,1,Rna polymerase;Maternal inheritance
946,2020,2100,1,Virion;Repetitive DNA
947,2020,2100,1,Mrna;Blastopore
948,2020,2100,1,Mrna;Exonuclease
949,2020,2100,1,Bioremediation;Molecular farming
