i,birth,death,dim,nodes
538,2020,2100,1,Market structure;X-efficiency
539,2020,2100,1,Market structure;Herfindahl index
540,2020,2100,1,Tax;Real estate investor
541,2020,2100,1,Market (economics);Real estate investor
542,2020,2100,1,Financial instrument;Depreciation (currency)
543,2020,2100,1,Financial instrument;Environmental finance
544,2020,2100,1,Heterodox economics;Jel classification codes
545,2020,2100,1,Methodological individualism;Rational choice theory
546,2020,2100,1,Methodological individualism;Social welfare function
547,2020,2100,1,Ceteris paribus;Supply and demand
548,2020,2100,1,Ceteris paribus;Cross elasticity of demand
549,2020,2100,1,Bank;Real estate investor
550,2020,2100,1,Deflation;Real estate investor
551,2020,2100,1,Substitute good;Real estate investor
552,2020,2100,1,Economic surplus;Nanoeconomics
553,2020,2100,1,Virtuous circle and vicious circle;Economic equilibrium
554,2020,2100,1,Bioeconomics (biophysical);Productivity
555,2020,2100,1,Productivity;Catch-up effect
556,2020,2100,1,Productivity;Intertemporal equilibrium
557,2020,2100,1,Productivity;Efficiency wages
558,2020,2100,1,Productivity;Production theory basics
559,2020,2100,1,Balance of trade;Depreciation (currency)
560,2020,2100,1,Balance of trade;Price specie flow mechanism
561,2020,2100,1,Balance of trade;Social Credit
562,2020,2100,1,Balance of trade;United States public debt
563,2020,2100,1,Laissez-faire;Subsidy
564,2020,2100,1,Imperfect competition;Economic equilibrium
565,2020,2100,1,Public choice theory;Jel classification codes
566,2020,2100,1,Public choice theory;Subsidy
567,2020,2100,1,Economic equilibrium;Pigovian tax
568,2020,2100,1,Comprehensive Income Policy Agreement;Employment
569,2020,2100,1,Employment;Human resources
570,2020,2100,1,Employment;Job hunting
571,2020,2100,1,Employment;Model (macroeconomics)
572,2020,2100,1,Employment;List of business law topics
573,2020,2100,1,Forecasting;Regression analysis
574,2020,2100,1,Forecasting;Model (macroeconomics)
575,2020,2100,1,Consumer surplus;Elasticity (economics)
576,2020,2100,1,Consumer surplus;Two-part tariff
577,2020,2100,1,Entrepreneur;Overhead (business)
578,2020,2100,1,Jel classification codes;Mathematical economics
579,2020,2100,1,Jel classification codes;International economics
580,2020,2100,1,Subsidy;Pigovian tax
581,2020,2100,1,Subsidy;Transfer payment
582,2020,2100,1,Quality of life;Happiness economics
583,2020,2100,1,Quality of life;Infrastructural capital
584,2020,2100,1,Quality of life;Uneconomic growth
585,2020,2100,1,Herfindahl index;Concentration ratio
586,2020,2100,1,Wage;Price control
587,2020,2100,1,Wage;Social Credit
588,2020,2100,1,List of topics in industrial organization;Transfer pricing
589,2020,2100,1,Agricultural policy;Tax, tariff and trade
590,2020,2100,1,Luxury goods;Veblen good
591,2020,2100,1,Tying (commerce);Product bundling
592,2021,2100,1,Investment;Keynesian formula
593,2021,2100,1,Tax;Keynesian formula
594,2021,2100,1,Purchasing power parity;Interest rate parity
595,2021,2100,1,Substitute good;Interest rate parity
596,2021,2100,1,Economic surplus;Keynesian formula
597,2021,2100,1,Economic surplus;Perspectives on Capitalism
598,2021,2100,1,Recession;Keynesian formula
599,2021,2100,1,Value (economics);List of marketing topics
600,2021,2100,1,Charity shop;List of marketing topics
601,2021,2100,1,Consumer;List of marketing topics
602,2021,2100,1,Economic equilibrium;Interest rate parity
603,2021,2100,1,Utility;List of marketing topics
604,2021,2100,1,Consumerism;List of marketing topics
605,2021,2100,1,Ethical consumerism;List of marketing topics
606,2021,2100,1,Profit maximization;List of marketing topics
607,2021,2100,1,Forecasting;List of marketing topics
608,2021,2100,1,National Income and Product Accounts;Keynesian formula
609,2021,2100,1,Price elasticity of demand;List of marketing topics
610,2021,2100,1,Entrepreneurship;Perspectives on Capitalism
611,2021,2100,1,Income tax;Perspectives on Capitalism
612,2021,2100,1,Price discrimination;List of marketing topics
613,2022,2100,1,Balance of payments;International finance
614,2022,2100,1,Purchasing power parity;International finance
615,1935,2100,2,Aggregate demand;Monetary policy;Unemployment
616,1943,2100,2,Big Push Model;Factors of production;Output (economics)
617,1971,2100,2,Business cycle;Fiscal policy;Keynesian economics
618,1971,2100,2,Business cycle;Fiscal policy;Tax, tariff and trade
619,1993,2100,2,Production function;Neoclassical economics;Exogenous growth model
620,2018,2100,2,Aggregate demand;Fiscal policy;Saving
621,2018,2100,2,Gross domestic product;Inflation;Demand-pull inflation
622,2019,2100,2,Monetary policy;Comparative statics;Model (macroeconomics)
623,2019,2100,2,Neoclassical economics;Keynesian economics;Model (macroeconomics)
624,2020,2100,2,Monopoly;Monopsony;List of topics in industrial organization
625,2020,2100,2,Opportunity cost;Economic rent;List of topics in industrial organization
626,2021,2100,2,Neoclassical economics;Classical economics;Perspectives on Capitalism
627,2021,2100,2,Neoclassical economics;Rational choice theory;Perspectives on Capitalism
628,2021,2100,2,Neoclassical economics;Keynesian economics;Perspectives on Capitalism
629,2021,2100,2,Recession;Unemployment;Perspectives on Capitalism
630,2021,2100,2,Means of production;Socialist economics;Perspectives on Capitalism
631,2021,2100,2,Herfindahl index;Market share;List of marketing topics
