i,birth,death,dim,nodes
1312,1801,2100,1,An eye for an eye;Leviticus
1313,1801,2100,1,An eye for an eye;Talmud
1314,1801,2100,1,An eye for an eye;Qur'an
1315,1801,2100,1,Police;Authoritarianism
1316,1801,2100,1,Audit;Constitutional charter
1317,1801,2100,1,Political science;Authoritarianism
1318,1801,2100,1,Authoritarianism;Political freedom
1319,1801,2100,1,Authoritarianism;Prison
1320,1801,2100,1,Authoritarianism;Salafi
1321,1801,2100,1,Civil death;Outlaw
1322,1801,2100,1,Ultra vires;Constitutional charter
1323,1801,2100,1,Ultra vires;Jus civile
1324,1801,2100,1,False Claims Law;Subcontractor
1325,1802,2011,1,Bankrupt;Creditor;Debtor;Inheritance;Property;Debt
1326,1802,2100,1,Debtor;Cleanup clause
1327,1802,2100,1,Debtor;Walking possession
1328,1802,2100,1,Parliamentary procedure;Adjourn
1329,1802,2100,1,Auditor;Accountancy
1330,1802,2100,1,Auditor;Tortfeasor
1331,1802,2100,1,Auditor;Audit
1332,1802,2100,1,Auditor;Deadlock provision
1333,1802,2100,1,Sub modo;Riparian
1334,1803,2100,1,Creditor;Homestead exemption
1335,1803,2021,1,Debtor in possession;Consideration;Common law;Contract;Mechanics lien;Lien
1336,1803,2100,1,Treaty;Guarantee
1337,1803,2100,1,Tax;Bankruptcy remote
1338,1803,2100,1,Police;Reports
1339,1803,2100,1,Surety;Guarantee
1340,1803,2100,1,Bankruptcy remote;Limited liability
1341,1803,2100,1,Warranty;Guarantee
1342,1803,2100,1,Guarantee;Letter of credit
1343,1804,2100,1,Real property;Oral contract
1344,1804,2100,1,Guarantee;Oral contract
1345,1804,2100,1,Guarantees;Oral contract
1346,1804,2100,1,Oral contract;Obligee
1347,1807,2100,1,Rape;Forensic medicine
1348,1807,2100,1,Expert witness;Forensic medicine
1349,1807,2100,1,Medical ethics;Forensic medicine
1350,1807,2100,1,Coroner;Forensic medicine
1351,1814,2100,1,Treason;Impeach
1352,1818,2100,1,Solitary confinement;Riot
1353,1818,2100,1,Solitary confinement;Contraband
1354,1818,2100,1,Solitary confinement;United States prison population
1355,1819,2100,1,Habeas corpus;Solitary confinement
1356,1820,2100,1,Capital punishment;Death row
1357,1820,2100,1,False imprisonment;Consent
1358,1820,2100,1,Appeal;Death row
1359,1820,2100,1,Suicide;Death row
1360,1820,2100,1,American Civil Rights Movement;Death row
1361,1820,2100,1,Pedophilia;Involuntary commitment
1362,1820,2100,1,Involuntary commitment;Justice of the Peace
1363,1824,2100,1,Prosecutor;Judicial discretion
1364,1824,2020,1,Law;Judicial discretion;Rule of law;Prosecutor
1365,1824,2020,1,Common law;Separation of powers;Judicial review;Rule of law;Blue ribbon jury;Law;Judicial discretion
1366,1824,2022,1,Prosecutor;Habitual criminal;Three strikes law;Law;Judicial discretion
1367,1824,2100,1,Ultra vires;Judicial discretion
1368,1824,2100,1,Judicial discretion;Sex offender registries in the United States
1369,1826,2100,1,Criminal law;High Court of Singapore
1370,1826,2007,1,Criminal;Criminal law;Prerogative writ;Habeas corpus;High Court of Singapore;Law;Writ
1371,1826,2008,1,Criminal law;Adultery;Divorce;High Court of Singapore;Law;Sharia law
1372,1826,2014,1,Habeas corpus;United States Constitution;High Court of Singapore;Judicial review
1373,1826,2100,1,Admiralty law;High Court of Singapore
1374,1826,2008,1,Criminal law;Common law;Legal;Estate (law);High Court of Singapore;Law
1375,1826,2014,1,High Court of Singapore;Law;Testimony;Criminal law
1376,1826,2100,1,Minor (law);High Court of Singapore
1377,1826,2022,1,Criminal law;Common law;Appeal;High Court of Singapore;Law
1378,1826,2100,1,Intellectual property;High Court of Singapore
1379,1826,2100,1,Judicial Committee of the Privy Council;High Court of Singapore
1380,1826,2100,1,Letters patent;High Court of Singapore
1381,1826,2100,1,Piracy;High Court of Singapore
1382,1826,2100,1,War crime;High Court of Singapore
1383,1826,2100,1,Court of Chancery;High Court of Singapore
1384,1826,2100,1,High Court of Singapore;Security of tenure
1385,1827,2100,1,Tax;Massachusetts trust
1386,1830,2100,1,Fiduciary;Prudent man rule
1387,1830,2100,1,Disability;Injury
1388,1830,2100,1,Disability;Pension plan
1389,1830,2100,1,Disability;Social justice
1390,1830,2100,1,Disability;Pension scheme
1391,1830,2100,1,Disability;Retire
1392,1830,2100,1,Jury tampering;Obstruction of justice
1393,1833,2100,1,Tragedy of the commons;Highway
1394,1834,2100,1,Roman law;Jane Doe (pseudonym)
1395,1835,2100,1,Antitrust;Reasonable person
1396,1835,2100,1,Reasonable person;Antitrust laws
1397,1835,2100,1,Reasonable person;Jury instructions
1398,1835,2100,1,Reasonable person;Jane Doe (pseudonym)
1399,1836,2100,1,Reasonable person;Puffery
1400,1841,2100,1,Trespass;Attractive nuisance doctrine
1401,1841,2100,1,High Court of New Zealand;Fiduciary duty
1402,1841,2100,1,Attractive nuisance doctrine;Injury
1403,1843,2100,1,Consent;Dissent
1404,1843,2100,1,Riot;Dissent
1405,1846,2100,1,Prohibition;Rum-running
1406,1848,2100,1,Trade union;Right-to-work laws
1407,1850,2100,1,Equal Protection Clause;Illegitimacy
1408,1850,2100,1,Torrens title;Notorious possession
1409,1853,2015,1,Lease and release;Real property;Real estate;Title insurance;Insurance;Contract;Common law;Lessee;Conveyancing
1410,1853,1890,1,Real property;Title insurance;Lease;Consideration;Common law;Contract
1411,1853,2100,1,Title insurance;Torrens title
1412,1856,2100,1,Replevin;King's Bench
1413,1856,2100,1,Replevin;Queen's bench
1414,1856,2100,1,Replevin;Queens bench division
1415,1858,2100,1,Parole;Probation
1416,1858,2022,1,Crime;Habitual criminal;Parole;Blue ribbon jury;Murder;Law
1417,1859,2100,1,Document;Court docket
1418,1859,2100,1,Document;Forger
1419,1860,2100,1,United States Bill of Rights;Establishment clause
1420,1860,2100,1,Testimony;Credible witness
1421,1860,2100,1,Receipt;Document
1422,1860,2100,1,Document;Counterfeit
1423,1860,2100,1,Pornography;Prostitution
1424,1860,2100,1,Pornography;Prostitute
1425,1860,2100,1,Plagiarism;Counterfeit
1426,1860,2100,1,Forgery;Counterfeit
1427,1861,2100,1,Class action;Cy pres doctrine
1428,1861,2100,1,Labor law;Supreme Court of India
1429,1861,2100,1,Bail bond;Supreme Court of India
1430,1861,2100,1,Supreme Court of India;Bail schedule
1431,1861,2100,1,Supreme Court of India;Class action suit
1432,1861,2100,1,Supreme Court of India;Concurrent writ
1433,1861,2100,1,Supreme Court of India;Go bail
1434,1861,2100,1,Supreme Court of India;Jump bail
1435,1864,2100,1,Arson;Capital offense
1436,1864,2100,1,Arson;Execution
1437,1864,2100,1,Arson;Execution (legal)
1438,1865,2100,1,Speed limit;Speed trap
1439,1866,2100,1,Royal Courts of Justice;King's Bench
1440,1866,2100,1,Royal Courts of Justice;Maritime law
1441,1866,2100,1,Royal Courts of Justice;Queen's bench
1442,1866,2100,1,Royal Courts of Justice;Queens bench division
1443,1866,2100,1,Royal Courts of Justice;The Old Bailey
1444,1867,2100,1,Court of Appeal of England and Wales;Co-trustee
1445,1867,2001,1,Criminal law;Court of Appeal of England and Wales;Common law;Courts of England and Wales;Royal Courts of Justice;Maritime law;Law
1446,1867,2001,1,Criminal law;Court of Appeal of England and Wales;Common law;Courts of England and Wales;Law;Guarantees
1447,1867,2001,1,Criminal law;Court of Appeal of England and Wales;Common law;Courts of England and Wales;Obligee;Law
1448,1867,2100,1,Freedom of speech;Implied Bill of Rights
1449,1867,2100,1,Implied Bill of Rights;Parliamentary supremacy
1450,1869,2100,1,Supreme Court of Canada;Maritime law
1451,1869,2100,1,Supreme Court of Canada;Implied covenant of good faith and fair dealing
1452,1869,2100,1,Supreme Court of Canada;Not guilty by reason of insanity
1453,1869,2100,1,Supreme Court of Canada;Strategic lawsuits against public participation
1454,1870,2100,1,Supreme Court of Canada;Patently unreasonable
1455,1870,2100,1,Structure;Falsify
1456,1871,2100,1,Encumbrance;Structure
1457,1871,2100,1,Dwelling;Trespass
1458,1871,2100,1,Dwelling;United States Permanent Resident Card
1459,1871,2100,1,Dwelling;Structure
1460,1871,2100,1,Criminal;Martial law
1461,1871,2100,1,Martial law;Penal law
1462,1871,2100,1,Martial law;Hague Conventions (1899 and 1907)
1463,1871,2100,1,Martial law;Coup d'état
1464,1871,2100,1,Tax;Tribute
1465,1872,2100,1,Oath;Affidavit
1466,1872,2018,1,Trial by ordeal;Criminal;Trial (law);Prosecutor;Common law;Justice of the Peace;Affidavit;Law;Oath;Lawyer;Discovery of documents
1467,1872,2100,1,Inheritance;Household
1468,1872,2100,1,Martial law;Court-martial
1469,1872,2100,1,War crime;Court-martial
1470,1872,2100,1,Feudalism;Household
1471,1872,2100,1,Court-martial;United States federal judicial circuit
1472,1873,2100,1,Affidavit;Bulk sale
1473,1875,2100,1,Crime;Per minas
1474,1875,2100,1,Bank;Per minas
1475,1875,2100,1,Per minas;Blackmail
1476,1875,2100,1,High Court of Justice;Courts of England and Wales
1477,1875,2100,1,High Court of Justice;Counsel
1478,1877,2100,1,Criminal;Family
1479,1877,2100,1,Family;Loss of consortium
1480,1877,2100,1,Family;Humanism
1481,1877,2100,1,Family;United States Permanent Resident Card
1482,1878,2100,1,Discrimination;United States Constitution
1483,1878,2100,1,Discrimination;Racism
1484,1878,2100,1,Discrimination;Family
1485,1878,2021,1,Family law;Alimony;Adultery;Divorce;Law;Sharia law
1486,1878,2100,1,Family law;Family
1487,1878,2100,1,Family law;Justice of the Peace
1488,1878,2021,1,Law;Family law;Common law;Illegitimacy
1489,1878,2100,1,United States Code;Aid and abet
1490,1878,2100,1,United States Code;Feme covert
1491,1878,1945,1,Freedom of association;Freedom of religion;Civil rights;Freedom of expression
1492,1878,2100,1,Implied Bill of Rights;Freedom of association
1493,1879,2100,1,Discrimination;Judgment
1494,1879,2100,1,Discrimination;Common carrier
1495,1879,2100,1,Discrimination;Elder law
1496,1879,2100,1,Equal Protection Clause;Consent judgment
1497,1879,2100,1,Judgment;Bias
1498,1879,2008,1,Criminal;Tortfeasor;Class action;Consent judgment;Law;Damages
1499,1879,2100,1,Bill of lading;Common carrier
1500,1880,2100,1,Intellectual property;Paris Convention for the Protection of Industrial Property
1501,1881,2100,1,Collective trade marks;Paris Convention for the Protection of Industrial Property
1502,1884,2100,1,United States Supreme Court;Life without possibility of parole
1503,1884,2022,1,Murder;Life without possibility of parole;Parole;Blue ribbon jury
1504,1884,2100,1,Illegal drug trade;Life without possibility of parole
1505,1886,2100,1,Liberty;Rule of law
1506,1886,2100,1,Liberty;Antitrust
1507,1886,2100,1,Liberty;Antitrust laws
1508,1886,2100,1,Liberty;Free will
1509,1887,2100,1,Liberty;Secularism
1510,1887,2100,1,Separation of church and state;Secularism
1511,1887,2100,1,Freedom of religion;Secularism
1512,1887,2100,1,Humanism;Secularism
1513,1887,2100,1,Early Muslim philosophy;Secularism
1514,1887,2100,1,Secularism;Edict of Nantes
1515,1887,2100,1,Secularism;Islamic Law
1516,1888,2100,1,Habitual criminal;Driver's license
1517,1889,2100,1,Licence;Patent
1518,1889,2100,1,Licence;Bachelor of Legal Letters
1519,1889,2100,1,Licence;Parole
1520,1889,2100,1,Licence;Driver's license
1521,1890,2009,1,Law;Binding arbitration;Criminal law;Common law
1522,1890,2100,1,Equal Protection Clause;Covenant that runs with the land
1523,1890,2100,1,Human rights;Covenant (law)
1524,1890,2100,1,Human rights;Covenant that runs with the land
1525,1890,2011,1,Law;Binding arbitration;Common law;Pleading
1526,1890,2100,1,Family law;Binding arbitration
1527,1890,2100,1,Covenant (law);Seal (device)
1528,1890,2009,1,Criminal;Tortfeasor;Discovery (law);Binding arbitration;Common law;Class action;Strategic lawsuits against public participation;Law;Damages
1529,1890,2100,1,Arbitration;Class action suit
1530,1890,2100,1,Arbitration;European Union Law
1531,1890,2009,1,Criminal;Tortfeasor;Class action suit;Common law;Strategic lawsuits against public participation;Class action;Guarantees;Law;Damages;Tort;Arbitration
1532,1890,2100,1,Arbitration;High Court of Singapore
1533,1890,2100,1,Arbitration;Mercantile law
1534,1890,2001,1,Obligee;Guarantees;Corporation;Arbitration
1535,1890,2100,1,High Court of Justice;Court of protection
1536,1890,2100,1,Trade union;Binding arbitration
1537,1890,2100,1,Jim Crow laws;Covenant that runs with the land
1538,1890,2100,1,Racial segregation;Covenant that runs with the land
1539,1890,2000,1,Class action;Strategic lawsuits against public participation;Discovery (law);Binding arbitration
1540,1890,2100,1,Expert determination;Binding arbitration
1541,1890,2100,1,Federal Communications Commission;Covenant that runs with the land
1542,1890,2100,1,Binding arbitration;Patent infringement
1543,1890,2100,1,Informed consent;Court of protection
1544,1890,2011,1,Seal (device);Covenant (law);Covenant that runs with the land;Contract
1545,1890,2100,1,Covenant that runs with the land;Federal preemption
1546,1891,2100,1,Income tax;Pay as you earn (paye)
1547,1891,2100,1,Per minas;Meeting of the minds
1548,1891,2100,1,Board of directors;Pay as you earn (paye)
1549,1891,2100,1,Expert witness;Black's Law Dictionary
1550,1891,2100,1,Trade union;Just cause
1551,1891,2100,1,Black's Law Dictionary;United States Supreme Court
1552,1891,2100,1,Black's Law Dictionary;Law dictionary
1553,1891,2100,1,Black's Law Dictionary;United States Permanent Resident Card
1554,1891,2100,1,Black's Law Dictionary;Forensic testimony
1555,1891,2100,1,Household;Pay as you earn (paye)
1556,1891,2100,1,Guarantees;Meeting of the minds
1557,1891,2100,1,Meeting of the minds;Obligee
1558,1891,2100,1,Pay as you earn (paye);Sick pay
1559,1892,2100,1,Trespass;Right-of-way
1560,1892,2021,1,Criminal law;Common law;Jury;Verdict;United States Constitution;Nolle prosequi;Blue ribbon jury;Law
1561,1892,2011,1,Jury;Common law;Verdict;United States Constitution;Nolle prosequi
1562,1892,2100,1,Verdict;Black's Law Dictionary
1563,1892,2100,1,Verdict;High Court of Singapore
1564,1892,2100,1,Verdict;Secret tribunal
1565,1892,2100,1,The Crown;Right-of-way
1566,1892,2100,1,Adverse possession;Right-of-way
1567,1892,2100,1,Easement;Right-of-way
1568,1892,2100,1,Black's Law Dictionary;Hornbook law
1569,1892,2100,1,Black's Law Dictionary;Ignorantia juris non excusat
1570,1892,2100,1,Black's Law Dictionary;Information and belief
1571,1892,2100,1,Black's Law Dictionary;Non liquet
1572,1892,2100,1,Black's Law Dictionary;Right-of-way
1573,1892,2100,1,Highway;Right-of-way
1574,1893,2100,1,Patent;World Intellectual Property Organization
1575,1893,2100,1,Cheque;Legal tender
1576,1893,2100,1,Legal tender;Demand note
1577,1894,2100,1,Cheque;Certified check
1578,1894,2100,1,Certified check;Cut a check
1579,1894,2100,1,Gross income;United States Federal Income Tax Personal Exemption
1580,1895,2100,1,United States Permanent Resident Card;Taxation in the United States
1581,1896,2100,1,Vexatious litigation;Strategic lawsuits against public participation
1582,1898,2008,1,Bail;Crime;Bail bond;Bail bondsman
1583,1898,2100,1,Bail bondsman;United States prison population
1584,1899,2100,1,Sovereignty;Permanent Court of Arbitration
1585,1899,2100,1,Hague Conventions (1899 and 1907);Permanent Court of Arbitration
1586,1900,1901,1,Law;Legislature;Regulation;Government
1587,1900,2100,1,Regulation;Corporate governance
1588,1900,2100,1,Regulation;Social justice
1589,1900,2100,1,Regulation;Regulatory taking
1590,1900,2100,1,Contract;Breach of promise
1591,1900,2100,1,Contract;Condemnation action
1592,1900,2100,1,Capital punishment;Lethal injection
1593,1900,2100,1,Accountability;Rulemaking
1594,1900,2100,1,Good (economics);Regulations
1595,1900,2010,1,Common law;Unjust enrichment;Equity (law);Legal;Law;Guarantees
1596,1900,2100,1,Board of directors;Regulations
1597,1900,2100,1,The Crown;Condemnation action
1598,1900,2100,1,Government;Regulations
1599,1900,2100,1,Product liability;Tortfeasor
1600,1900,2009,1,Case law in the United States;Product liability;Tortfeasor;Criminal law
1601,1900,2100,1,Jurist;Condemnation action
1602,1900,2100,1,Court of Session;Legal aid
1603,1900,2100,1,Racism;Genocide
1604,1900,2100,1,Trade union;Terms and conditions of employment
1605,1900,2100,1,Accountancy;Regulations
1606,1900,2100,1,Suicide;Lethal injection
1607,1900,2100,1,Roman law;Terms and conditions of employment
1608,1900,2100,1,American Civil Rights Movement;Genocide
1609,1900,2100,1,Police brutality;Violence
1610,1900,2100,1,Genocide;Freedom of expression
1611,1900,2100,1,Genocide;United States Permanent Resident Card
1612,1900,2100,1,Genocide;Free speech
1613,1900,2100,1,Genocide;International Criminal Tribunal for the Former Yugoslavia
1614,1900,2100,1,Jurisprudence;Police state
1615,1900,2100,1,Feud;Violence
1616,1900,2100,1,Marriage;Bride price
1617,1900,2100,1,Marriage;Irresistible impulse
1618,1900,2100,1,Patent;Condemnation action
1619,1900,1902,1,Condemnation action;Antitrust;Patent;Copyright
1620,1900,2100,1,Trade secret;Condemnation action
1621,1900,2100,1,Tax;Condemnation action
1622,1900,2100,1,Police;Militia
1623,1900,2100,1,Police;Police state
1624,1900,2100,1,Legal aid;Legal Aid Society
1625,1900,2100,1,Democracy;Law and literature
1626,1900,2100,1,Social control;Regulations
1627,1900,2100,1,Declaration of the Rights of Man and of the Citizen;Condemnation action
1628,1900,2100,1,Regulations;Censorship
1629,1900,2100,1,Bride price;Dower
1630,1900,2100,1,Bride price;Ritual
1631,1900,2100,1,Piracy;Violence
1632,1900,2100,1,Eminent domain;Notorious possession
1633,1900,2100,1,Domestic violence;Violence
1634,1900,2100,1,Napoleonic code;Forced heirship
1635,1900,2100,1,Condemnation action;Fief
1636,1900,2100,1,Violence;Laws of war
1637,1900,2100,1,Violence;Secret police
1638,1900,2100,1,International Court of Justice;European Union Law
1639,1900,1945,1,Laws of war;European Union Law;International law;International Court of Justice
1640,1900,2100,1,International Court of Justice;Permanent Court of Arbitration
1641,1900,1919,1,Penal law;International Court of Justice;International Criminal Tribunal for the Former Yugoslavia;Legal;International law;Genocide
1642,1900,2100,1,International Court of Justice;Law of treaties
1643,1900,2100,1,Employment contract;Guarantees
1644,1900,2016,1,Obligee;Guarantees;Employment contract;Corporation
1645,1900,2100,1,Employment contract;Sick pay
1646,1900,2100,1,Public;Ombudsman
1647,1901,2100,1,Statute;Faculty of Advocates
1648,1901,2100,1,Statute;Age of consent
1649,1901,2100,1,Statute;Federal Communications Commission
1650,1901,2100,1,Statute;Unitary state
1651,1901,2009,1,Law;Cy pres doctrine;Statute;Common law
1652,1901,2009,1,Law;Guarantees;Statute;Common law
1653,1901,1902,1,Law;Statute;Due process;Magna carta
1654,1901,1997,1,Law;Statute;Premeditation;Common law
1655,1901,2002,1,Obligee;Guarantees;Statute;Common law
1656,1901,2100,1,Statute;Strategic lawsuits against public participation
1657,1901,2100,1,Unfree labour;Conscription
1658,1901,2100,1,Unfree labour;Violence
1659,1901,2011,1,Peremptory norm;Rights;Legal;International law;Slavery;Civil rights
1660,1901,2100,1,Corporation;Government-granted monopoly
1661,1901,2100,1,Jury;Jury selection
1662,1901,2011,1,Unjust enrichment;Officious intermeddler;Quantum meruit;Common law
1663,1901,2100,1,Fair market value;Royalties
1664,1901,2100,1,Fair market value;Eminent domain
1665,1901,2100,1,Apprenticeship;Trade union
1666,1901,2100,1,Apprenticeship;License
1667,1901,2100,1,Apprenticeship;Education
1668,1901,2100,1,Quasi-contract;Officious intermeddler
1669,1901,2100,1,Genocide;Peremptory norm
1670,1901,2100,1,Supreme Court of New Zealand;Chief Justice
1671,1901,2100,1,Chief Justice of the United States;Chief Justice
1672,1901,2100,1,Chief Justice;English Bill of Rights
1673,1901,2100,1,Chief Justice;Supreme Court of India
1674,1901,2100,1,Chief Justice;Courts of England and Wales
1675,1901,2100,1,Chief Justice;Establishment clause
1676,1901,2100,1,Jury selection;Trial advocacy
1677,1901,2100,1,Piracy;Peremptory norm
1678,1901,2100,1,Eminent domain;Estate in land
1679,1901,2100,1,Peremptory norm;Law of treaties
1680,1901,2015,1,Real property;Fief;Feoffee;Common law;Estate in land;Feudalism;Escheat
1681,1901,2100,1,Violence;Fighting words
1682,1901,2100,1,Fighting words;Heat of passion
1683,1902,2100,1,Guilt (law);Free will
1684,1902,2100,1,Abolitionism;Amelioration Act 1798
1685,1902,2100,1,Murder;Amelioration Act 1798
1686,1902,2100,1,Bankrupt;Statutory law
1687,1902,2100,1,Human rights;Amelioration Act 1798
1688,1902,2100,1,Corporation;Creature of statute
1689,1902,2100,1,Double jeopardy;Dna
1690,1902,1939,1,Act of Parliament;Monarch;Statute;Australian Constitution;English Bill of Rights;Letters patent
1691,1902,1939,1,Act of Parliament;Monarch;British constitution;Constitutional monarchy;Australian Constitution;Letters patent
1692,1902,2100,1,Act of Parliament;Drawing and quartering
1693,1902,2100,1,Act of Parliament;Life without possibility of parole
1694,1902,2100,1,United States Constitution;Just compensation
1695,1902,2100,1,Amelioration Act 1798;Slavery at common law
1696,1902,2100,1,Antitrust;Monopoly
1697,1902,2100,1,Monopoly;Corporations law
1698,1902,2100,1,Monopoly;Copartner
1699,1902,2100,1,Monopoly;Government-granted monopoly
1700,1902,2100,1,License;Game law
1701,1902,2100,1,Statutory law;Bankruptcy proceedings
1702,1902,1996,1,Statutory law;Statute;Common law;United States Constitution;Law;United States Permanent Resident Card
1703,1902,2100,1,Statutory law;Voluntary bankruptcy
1704,1902,2100,1,Associate justice;High Court of New Zealand
1705,1902,2100,1,Death penalty;Jus cogens
1706,1902,2100,1,Capital offense;Jus cogens
1707,1902,2100,1,Jus cogens;Universal jurisdiction
1708,1902,2100,1,Jus cogens;Peremptory norm
1709,1902,2100,1,Jus cogens;Execution
1710,1902,2100,1,Jus cogens;European Union Law
1711,1902,2100,1,Jus cogens;Execution (legal)
1712,1902,2100,1,Fief;Seisin
1713,1902,2100,1,Estate in land;Seisin
1714,1902,2100,1,Jointure;Seisin
1715,1903,2100,1,Constitution;Lex scripta
1716,1903,2100,1,Guilt (law);Allocution
1717,1903,2100,1,Signature;Bill (proposed law)
1718,1903,2100,1,Cartel;Tortfeasor
1719,1903,2100,1,Cartel;European Union Law
1720,1903,2100,1,Bill (proposed law);Private bill
1721,1903,2100,1,Child;Innocence
1722,1903,2100,1,Child;Innocent
1723,1903,2100,1,Property tax;Municipal
1724,1903,2100,1,Creature of statute;Municipal
1725,1905,2100,1,Laïcité;French law on secularity and conspicuous religious symbols in schools
1726,1906,2012,1,Criminal law;Copyright infringement of software;Common law;Scots law;Blue ribbon jury;Law;Misdemeanor
1727,1906,2100,1,Criminal justice;Copyright infringement
1728,1906,2003,1,Penal law;Criminal;Criminal law;Conversion (law);Copyright infringement of software;Property;Statute;Law
1729,1906,2100,1,Tortfeasor;Copyright infringement
1730,1906,2100,1,Royal Charter;Copyright infringement of software
1731,1906,2012,1,Freedom of speech;Criminal law;Blue ribbon jury;Copyright infringement of software;Scots law;English Bill of Rights;Law;Civil rights
1732,1906,2100,1,Plagiarism;Copyright infringement
1733,1906,2100,1,Plagiarism;Copyright infringement of software
1734,1906,2100,1,Copyright infringement;Malum prohibitum
1735,1907,2100,1,Assize Court;Halsbury's Laws of England
1736,1907,2100,1,Halsbury's Laws of England;Impeach
1737,1909,2100,1,Tax;Inheritance tax
1738,1910,2100,1,Allocatur;Writ
1739,1910,2100,1,Allocatur;Black's Law Dictionary
1740,1911,2100,1,Renting;Justice of the Peace
1741,1911,2100,1,Renting;Socage
1742,1911,2100,1,Renting;Free socage
1743,1911,1950,1,Renting;Lessee;Real estate;Justice of the Peace
1744,1912,2100,1,Renting;Occupant
1745,1912,2100,1,Lease;Occupancy
1746,1912,2100,1,Lease;Occupant
1747,1912,2100,1,Construction;Occupancy
1748,1912,2100,1,Construction;Occupant
1749,1912,2100,1,Structure;Occupant
1750,1913,2100,1,Torture;Mala fides
1751,1913,2100,1,Torture;Male fide
1752,1913,2100,1,Black's Law Dictionary;Mala fides
1753,1913,2100,1,Black's Law Dictionary;Male fide
1754,1913,2100,1,Genocide;Mala fides
1755,1913,2100,1,Genocide;Male fide
1756,1913,2100,1,Bad faith;Binding arbitration
1757,1913,2100,1,Bad faith;Strategic lawsuits against public participation
1758,1913,2100,1,Negotiation;Mala fides
1759,1913,2100,1,Negotiation;Male fide
1760,1913,2100,1,Arson;Mala fides
1761,1913,2100,1,Arson;Male fide
1762,1913,2100,1,Political science;Mala fides
1763,1913,2100,1,Political science;Male fide
1764,1914,2009,1,Jury trial;Admissible evidence;Jury;Common law;Law
1765,1914,2100,1,Business;Good faith
1766,1914,2009,1,Crime;Exclusionary rule;Admissible evidence;Bail;Law;United States Supreme Court
1767,1914,2100,1,Admissible evidence;Forensics
1768,1914,2100,1,Good faith;Bad faith
1769,1914,2100,1,Good faith;European Union Law
1770,1914,2100,1,Good faith;Guarantees
1771,1914,2100,1,Good faith;Mala fides
1772,1914,2100,1,Good faith;Male fide
1773,1914,2024,1,Obligee;Guarantees;Good faith;Corporation
1774,1915,2011,1,Criminal law;Personal representative;Common law;Legal;High Court of Singapore;Law
1775,1915,2100,1,Admissible evidence;Miranda warning
1776,1915,2100,1,Miranda warning;Right to silence
1777,1915,2100,1,Miranda warning;Not guilty by reason of insanity
1778,1915,2100,1,Polygraph;Lie detector test
1779,1918,2100,1,Law school;American Bar Association
1780,1918,2100,1,American Bar Association;Aid and abet
1781,1918,2008,1,Bachelor of Legal Letters;American Bar Association;Common law;Legal;Lawyer;Law school
1782,1918,2100,1,American Bar Association;Bail bondsman
1783,1918,2100,1,American Bar Association;Binding arbitration
1784,1918,2100,1,American Bar Association;Justice of the Peace
1785,1918,2100,1,American Bar Association;Esquire
1786,1918,2100,1,American Bar Association;Hague Conventions (1899 and 1907)
1787,1918,2100,1,American Bar Association;Magna carta
1788,1918,2100,1,American Bar Association;Mandatory sentence
1789,1919,2100,1,Common law;Excessive bail
1790,1919,2100,1,Justice;Excessive bail
1791,1919,2100,1,Bail;Excessive bail
1792,1919,2100,1,American Bar Association;Excessive bail
1793,1919,2100,1,American Bar Association;Of counsel
1794,1919,2100,1,Bill of rights;Excessive bail
1795,1919,2100,1,Desertion;Life without possibility of parole
1796,1919,2100,1,Desertion;Ruse of war
1797,1919,2100,1,Of counsel;Partner (business rank)
1798,1920,2012,1,Contract;Common law;Equity (law);Damages;Declaratory judgment
1799,1920,2012,1,Declaratory relief;Contract;Common law;Equity (law);Damages
1800,1920,2010,1,United States federal courts;Common law;Equity (law);United States Constitution;Supreme court;Declaratory judgment
1801,1920,2100,1,Declaratory judgment;Counterclaim
1802,1920,2100,1,Patent;Declaratory relief
1803,1920,2100,1,Barratry (admiralty law);Desertion
1804,1920,2100,1,Barratry (admiralty law);Maritime law
1805,1920,2100,1,Censorship;Totalitarianism
1806,1920,2100,1,Counterclaim;Declaratory relief
1807,1920,2100,1,United States Permanent Resident Card;Totalitarianism
1808,1920,2100,1,Futuwa;Totalitarianism
1809,1920,2100,1,Totalitarianism;Secret police
1810,1921,2100,1,Usufruct;Declared death in absentia
1811,1922,2100,1,Ayatollah;Ulema
1812,1922,2100,1,Master of the Rolls;Master of the Rolls in Ireland
1813,1923,2100,1,American Law Institute;Restatement of the law
1814,1923,2100,1,High Court of Australia;Restatement of the law
1815,1923,2100,1,Expert witness;Daubert standard
1816,1923,2100,1,Monarch;Shaikh
1817,1926,2009,1,Criminal;Tortfeasor;Discovery (law);Class action suit;Binding arbitration;Common law;Strategic lawsuits against public participation;Class action;American Arbitration Association;Law;Damages;Tort;Arbitration
1818,1927,2100,1,Murder;Racketeering
1819,1927,2100,1,Business;Racketeering
1820,1927,2100,1,American Depositary Receipt;Transfer agent
1821,1927,2100,1,Tax evasion;Racketeering
1822,1927,2100,1,Interstate commerce;Racketeering
1823,1927,2100,1,Racketeering;Copyright infringement
1824,1927,2100,1,Racketeering;Prostitution
1825,1927,2100,1,Racketeering;Illegal drug trade
1826,1927,2002,1,Crime;Criminal;Racketeering;Statute;Habitual criminal;Shoplifting
1827,1928,2100,1,Rights;Moral rights (copyright law)
